doc,w,target,pos,year,mop_id,file_path
5175,utveckling som skett på det massmediala området under ett antal år,massmediala,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5176,stor roll i det framtida mediala samhället det är naturligtvis därför,mediala,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5177,är att stödja yttrandefrihet mångfald massmediernas oberoende och tillgänglighet samt att,massmediernas,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5178,att tv var det viktigaste mediet för befolkningen i sverige tv,mediet,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5179,vill ha makt över hur medier har jag fått,medier,5,2002,goran_magnusson_34af1d,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5180,stödja yttrandefriheten stödja mångfalden stödja massmediernas oberoende och tillgängligheten och att,massmediernas,5,2002,helena_bargholtz_9ffc2b,../riksdagen-corpus/corpus/200203/prot-200203--110.xml
5181,statsministern här som ett medium för statsministern eller är det,medium,4,2002,margareta_winberg_246980,../riksdagen-corpus/corpus/200203/prot-200203--31.xml
5182,till arbetsförmedlingen för kultur och medier de behandlas mycket ofta mycket,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--31.xml
5183,från arbetsförmedlingen för kultur och medier för att kulturens ekonomi,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--31.xml
5184,via till exempel skolor och medier har allmänna,medier,5,2002,elina_linna_14975d,../riksdagen-corpus/corpus/200203/prot-200203--31.xml
5185,både av i svenska medier och av i amerikanska,medier,4,2002,mona_sahlin_minister_2000,../riksdagen-corpus/corpus/200203/prot-200203--25.xml
5186,och av i amerikanska medier vi måste oss till,medier,4,2002,mona_sahlin_minister_2000,../riksdagen-corpus/corpus/200203/prot-200203--25.xml
5187,påverkar oss vi måste diskutera mediernas roll när det gäller att,mediernas,5,2002,mona_sahlin_minister_2000,../riksdagen-corpus/corpus/200203/prot-200203--25.xml
5188,i framtiden elektroniska medier kommer naturligtvis att öka men,medier,3,2002,karin_thorborg_1114bb,../riksdagen-corpus/corpus/200203/prot-200203--19.xml
5189,bland många människor i medier och i mejl de senaste,medier,4,2002,thomas_bodstrom_3aff3a,../riksdagen-corpus/corpus/200203/prot-200203--30.xml
5190,ofta stort genomslag i lokala medier vilket medför svårigheter för det,medier,5,2002,ulla_wester_382c09,../riksdagen-corpus/corpus/200203/prot-200203--30.xml
5191,genom att föra information till medier och regeringar i de,medier,5,2002,anna_lindh_minister_1998,../riksdagen-corpus/corpus/200203/prot-200203--111.xml
5192,att den allmänna debatten journalister medier fackföreningar och intresseorganisationer kan granska,medier,5,2002,ingegerd_saarinen_30dc41,../riksdagen-corpus/corpus/200203/prot-200203--111.xml
5193,landet har och medier frågat sig vad som egentligen,medier,3,2002,hans_backman_190801,../riksdagen-corpus/corpus/200203/prot-200203--111.xml
5194,det händer mycket ofta att medier och reklam är betydligt,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--105.xml
5195,har vi sett en medial på de fristående skolorna,medial,4,2002,ulf_nilsson_da3b93,../riksdagen-corpus/corpus/200203/prot-200203--113.xml
5196,är på att medialt det är riksdagens mål,medialt,3,2002,torsten_lindstrom_120c0b,../riksdagen-corpus/corpus/200203/prot-200203--107.xml
5197,fram mot i olika medier,medier,4,2002,johan_linander_68e9c1,../riksdagen-corpus/corpus/200203/prot-200203--107.xml
5198,fullständigt rapportering hos våra medier om detta jag har ju,medier,4,2002,gustav_fridolin_76f0ba,../riksdagen-corpus/corpus/200203/prot-200203--26.xml
5199,i olika medier i det kan vara,medier,2,2002,ulf_holm_0fcd2f,../riksdagen-corpus/corpus/200203/prot-200203--32.xml
5200,ständigt är under debatt i media och här i kammaren frågor,media,5,2002,erik_ullenhag_febdf4,../riksdagen-corpus/corpus/200203/prot-200203--33.xml
5201,gör i tidningar och andra medier men på skulle jag,medier,5,2002,goran_lindblad_18ec04,../riksdagen-corpus/corpus/200203/prot-200203--33.xml
5202,som nästan alltid i massmedier fångar är,massmedier,4,2002,birgitta_ohlsson_f9ae1b,../riksdagen-corpus/corpus/200203/prot-200203--33.xml
5203,år i dag finns nya medier och allt fler söker sin,medier,5,2002,ana_maria_narti_1cdb99,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5204,inget svar på det elektroniska medier med tiden det är,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5205,rätt att lämna uppgifter till massmedier utan att kunna för,massmedier,5,2002,hillevi_engstrom_6401e9,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5206,som i riksdagen och svenska medier sagt att jag ställer mig,medier,5,2002,erik_ullenhag_febdf4,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5207,i alla och medier mitt ställningstagande ändå,medier,3,2002,lotta_hedstrom_852ee3,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5208,jag har i alla möjliga medier och i alla möjliga sammanhang,medier,5,2002,lotta_hedstrom_852ee3,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5209,det är sant i svenska medier men det viktigaste att,medier,5,2002,lotta_hedstrom_852ee3,../riksdagen-corpus/corpus/200203/prot-200203--112.xml
5210,men som en av mediers och tyvärr allt,mediers,4,2002,jan_o_karlsson_minister_2002,../riksdagen-corpus/corpus/200203/prot-200203--68.xml
5211,att in och medial insyn i jag står bakom,medial,3,2002,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200203/prot-200203--83.xml
5212,dag i filmer reklam och medier av olika det påverkar,medier,5,2002,annika_qarlsson_19f936,../riksdagen-corpus/corpus/200203/prot-200203--97.xml
5213,som möjligen kan bli medialt åtminstone och framför allt,medialt,4,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--43.xml
5214,som nu i olika medier av vissa intresseorganisationer den,medier,4,2002,lars_angstrom_45ed4a,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5215,handlar ytterst om på massmedier om de ska vara så,massmedier,4,2002,tobias_krantz_23a8b2,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5216,haft största möjliga frihet för medier i olika former det,medier,5,2002,tobias_krantz_23a8b2,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5217,rätt länge som våra viktigaste medier var helt och,medier,5,2002,tobias_krantz_23a8b2,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5218,att öppna upp för fria medier också när det gäller radio,medier,5,2002,tobias_krantz_23a8b2,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5219,herr talman fria medier är en i ett,medier,3,2002,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5220,att nya medier som exempelvis använder sig av,medier,2,2002,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5221,ramen för det enskilda egna mediet den mångfalden inom,mediet,5,2002,kerstin_lundgren_cd170a,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5222,av åsikter konkurrensen mellan flera medier i sig till en,medier,5,2002,kerstin_lundgren_cd170a,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5223,klart att ny teknik nya medier ger nya förutsättningar självklart måste,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5224,en press och fria medier är en av för,medier,4,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5225,på något sätt via något medium den som har kommit,medium,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5226,att ta hänsyn till nya medier säger samtidigt att,medier,5,2002,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5227,om alla nya medier ska kunna komma in i,medier,3,2002,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5228,har vi kunnat en massmedial mångfald när det gäller dagspress,massmedial,4,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5229,ganska att den massmediala granskningen jag kan att,massmediala,3,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5230,att det finns någon medial bevakning vare sig i form,medial,4,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5231,mats därför att fria medier är aldrig en funktion av,medier,4,2002,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5232,när det gäller tryckta medier i dag faktiskt finns utanför,medier,4,2002,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5233,fru talman nya medier växer fram därför att människorna,medier,3,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5234,att det inte finns några medier som någonting över huvud,medier,5,2002,gunnar_hokmark_b056aa,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5235,ska i svenska medier,medier,3,2002,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5236,det sättet när det gäller medier medier har en annan roll,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5237,sättet när det gäller medier medier har en annan roll också,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5238,har varit möjligt att få massmedial bevakning av till exempel,massmedial,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5239,till exempel eller bristen på medier i många delar av landet,medier,5,2002,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200203/prot-200203--80.xml
5240,för inte minst i svenska medier nog de,medier,5,2002,ana_maria_narti_1cdb99,../riksdagen-corpus/corpus/200203/prot-200203--56.xml
5241,användas som politiskt att medier kan och,medier,4,2002,ana_maria_narti_1cdb99,../riksdagen-corpus/corpus/200203/prot-200203--56.xml
5242,fru talman i den mediala rapporteringen och i en del,mediala,4,2002,tuve_skanberg_7d7e2a,../riksdagen-corpus/corpus/200203/prot-200203--56.xml
5243,organisationer och träffar i svenska medier som att det handlar,medier,5,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--56.xml
5244,den politiska och den mediala bilden i sverige varit mer,mediala,4,2002,karin_pilsater_510cd0,../riksdagen-corpus/corpus/200203/prot-200203--91.xml
5245,säkerställa yttrandefrihet och samt mediernas oberoende och tillgänglighet vi tycker,mediernas,4,2002,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200203/prot-200203--84.xml
5246,från publiken av mediernas ska inte förekomma det,mediernas,3,2002,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200203/prot-200203--84.xml
5247,vi nu talar om nya medier kan den frågan inte,medier,5,2002,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200203/prot-200203--84.xml
5248,som att säkerställa yttrandefriheten och mediernas oberoende är det ändå en,mediernas,5,2002,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200203/prot-200203--84.xml
5249,när det finns andra medier som in detta tycker,medier,4,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--84.xml
5250,med negativa enskilda organisationer och massmedier har rapporterat om dåliga erfarenheter,massmedier,5,2002,gustav_fridolin_76f0ba,../riksdagen-corpus/corpus/200203/prot-200203--86.xml
5251,uppmärksamhet från internationella och medier det som av,medier,4,2002,cecilia_wigstrom_d937eb,../riksdagen-corpus/corpus/200203/prot-200203--92.xml
5252,som jag och som massmedier går ut med till svenska,massmedier,4,2002,anna_lindh_minister_1998,../riksdagen-corpus/corpus/200203/prot-200203--50.xml
5253,uttalar sig i medier och alltid varje,medier,3,2002,bo_lundgren_3b4b4c,../riksdagen-corpus/corpus/200203/prot-200203--44.xml
5254,synnerligen ofta i svenska medier av,medier,4,2002,unknown,../riksdagen-corpus/corpus/200203/prot-200203--44.xml
5255,som faktiskt pågår i medier och i politiska diskussioner jag,medier,4,2002,alf_svensson_f4c5f3,../riksdagen-corpus/corpus/200203/prot-200203--44.xml
5256,de senaste debatt i medier är det lätt att tro,medier,4,2002,maud_olofsson_1bc509,../riksdagen-corpus/corpus/200203/prot-200203--44.xml
5257,på och i sociala medier men jag kan ställa denna,medier,4,2013,saila_quicklund_0e2c08,../riksdagen-corpus/corpus/201314/prot-201314--12.xml
5258,den delen även våra fantastiska medier er i,medier,5,2013,siv_holma_e183cc,../riksdagen-corpus/corpus/201314/prot-201314--13.xml
5259,att gå igenom tidningar och medier för att se vad som,medier,5,2013,carl_b_hamilton_cb6e47,../riksdagen-corpus/corpus/201314/prot-201314--39.xml
5260,och att det i utländska medier beskrivs att det eventuellt finns,medier,5,2013,carl-oskar_bohlin_165556,../riksdagen-corpus/corpus/201314/prot-201314--11.xml
5261,offentlig debatt i riksdag och medier sprider ut i samhället,medier,5,2013,mattias_karlsson_5d0f42,../riksdagen-corpus/corpus/201314/prot-201314--38.xml
5262,bli där har både medier och politiker ett ansvar ett,medier,4,2013,göran_hägglund_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--14.xml
5263,sämre hade du också följt mediernas rapportering om hade du,mediernas,5,2013,boriana_aberg_f906d4,../riksdagen-corpus/corpus/201314/prot-201314--17.xml
5264,det finns en opposition fungerande massmedier och så vidare på samma,massmedier,5,2013,veronica_palm_3d4bd3,../riksdagen-corpus/corpus/201314/prot-201314--16.xml
5265,och såväl publik som medier och är för,medier,4,2013,margareta_larsson_d7f83a,../riksdagen-corpus/corpus/201314/prot-201314--65.xml
5266,lättläst till myndigheten för tillgängliga medier när vi i kulturutskottet gjorde,medier,5,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5267,av myndigheten för tillgängliga medier mtm ska den januari bli,medier,4,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5268,för lättläst och övriga tillgängliga medier därmed ett som,medier,5,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5269,in i myndigheten för tillgängliga medier mtm vi vill starkt,medier,5,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5270,vara inom myndigheten för tillgängliga medier därmed blir mtm ett,medier,5,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5271,av myndigheten för tillgängliga medier och ut på,medier,4,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5272,ansvaret för alla tillgängliga medier i en myndighet att den,medier,4,2013,peter_jutterstrom_887782,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5273,under myndigheten för tillgängliga medier frågan om tidningen sidor är,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5274,ska sig åt tryckta medier vad säger jag kan,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5275,tror att myndigheten för tillgängliga medier skulle kunna verksamheten som,medier,5,2013,ulf_nilsson_9b642f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5276,i myndigheten för tillgängliga medier och att centrum för lättläst,medier,4,2013,ulf_nilsson_9b642f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5277,om att myndigheten för tillgängliga medier ska stödja och,medier,5,2013,ulf_nilsson_9b642f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5278,kan myndigheten för tillgängliga medier vem som ska producera tidningen,medier,4,2013,ulf_nilsson_9b642f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5279,för lättläst myndigheten för tillgängliga medier kommit till denna myndighet har,medier,5,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5280,myndigheten för tillgängliga medier har en viktig roll i,medier,3,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5281,det tekniska av tillgängliga medier och också nära med,medier,4,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5282,ett för tillgängliga medier där lättläst svenska är en,medier,3,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5283,oavsett myndigheten för tillgängliga medier bör också för,medier,4,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5284,att hela tillgängliga medier det som i,medier,3,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5285,att omfattar alla tillgängliga medier borde bidra till att utveckla,medier,4,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5286,lättläst på myndigheten för tillgängliga medier själva ställer alltså,medier,5,2013,per_lodenius_2b9bcf,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5287,är viktigt för att göra medier tillgängliga precis som till exempel,medier,5,2013,bengt_berg_3b50e5,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5288,med till myndigheten för tillgängliga medier och där få fortsätta att,medier,5,2013,bengt_berg_3b50e5,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5289,samman med myndigheten för tillgängliga medier förutsättningarna för det är goda,medier,5,2013,bengt_berg_3b50e5,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5290,till myndigheten för tillgängliga medier viktigt är också att,medier,4,2013,bengt_berg_3b50e5,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5291,mtm myndigheten för tillgängliga medier alla människor har rätt till,medier,4,2013,lars-axel_nordell_f0cb4d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5292,även att myndigheten för tillgängliga medier ska för av,medier,5,2013,lars-axel_nordell_f0cb4d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5293,till myndigheten för tillgängliga medier mtm de har hög,medier,4,2013,margareta_larsson_d7f83a,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5294,ett för tillgängliga medier där lättläst blir en viktig,medier,3,2013,margareta_larsson_d7f83a,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5295,om lättläst och övriga tillgängliga medier och om deras som,medier,5,2013,margareta_larsson_d7f83a,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5296,redan i dag med tillgängliga medier och har ett uppdrag att,medier,5,2013,lena_adelsohn_liljeroth_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5297,propositionen att myndigheten för tillgängliga medier bör det statliga ansvaret,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5298,vi att myndigheten för tillgängliga medier är mycket att ta,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5299,för lättläst och tillgängliga medier och som stöd för detta,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5300,vid myndigheten för tillgängliga medier omfattar alla tillgängliga medier skolan,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5301,tillgängliga medier omfattar alla tillgängliga medier skolan har en viktig,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5302,därför att myndigheten för tillgängliga mediers stöd för lättläst även bör,mediers,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5303,lättläst litteratur myndigheten för tillgängliga medier bör även stödja och,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5304,att låta myndigheten för tillgängliga medier ta över ansvaret för lättläst,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5305,av myndigheten för tillgängliga medier och även ett minskat oberoende,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5306,till att också omfatta tryckta medier fru talman finns det,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5307,med att myndigheten för tillgängliga medier absolut skulle kunna de,medier,5,2013,lena_adelsohn_liljeroth_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5308,vi myndigheten för tillgängliga medier jag var på där,medier,4,2013,lena_adelsohn_liljeroth_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5309,av myndigheten för tillgängliga medier och vi tycker inte att,medier,4,2013,lena_adelsohn_liljeroth_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5310,på myndigheten för tillgängliga medier jag kan,medier,4,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5311,också heter myndigheten för tillgängliga medier och inte som tidigare tal,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5312,lättläst under myndigheten för tillgängliga medier är att göra området betydligt,medier,5,2013,tina_ehn_aa733d,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5313,vara oberoende precis som andra medier det finns ingen anledning till,medier,5,2013,kerstin_engle_9a0c5f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5314,in i myndigheten för tillgängliga medier det är väldigt viktigt för,medier,5,2013,lena_adelsohn_liljeroth_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5315,över till myndigheten för tillgängliga medier det kommer att stärka arbetet,medier,5,2013,kerstin_engle_9a0c5f,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5316,så att vi som föräldrar medier och medborgare kan följa vad,medier,5,2013,jabar_amin_5d3f98,../riksdagen-corpus/corpus/201314/prot-201314--127.xml
5317,med och i mediernas kan vi läsa om,mediernas,3,2013,jacob_johnson_d95069,../riksdagen-corpus/corpus/201314/prot-201314--132.xml
5318,efter det andra i medier och är stora när,medier,4,2013,david_lang_e2a9da,../riksdagen-corpus/corpus/201314/prot-201314--126.xml
5319,propositionen har fått en del medial uppmärksamhet i svenska dagbladet den,medial,5,2013,christina_hoj_larsen_8cce04,../riksdagen-corpus/corpus/201314/prot-201314--126.xml
5320,innan det blev ett stort medialt intresse då finansministern över,medialt,5,2013,anders_borg_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--64.xml
5321,säger till svenska medier att sverige vill ha ett,medier,3,2013,ola_johansson_09875f,../riksdagen-corpus/corpus/201314/prot-201314--64.xml
5322,en svensk i svenska medier försöker ge av att,medier,4,2013,ola_johansson_09875f,../riksdagen-corpus/corpus/201314/prot-201314--64.xml
5323,men nu åt medier denne att,medier,3,2013,hans_linde_abeaba,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5324,var bättre i medier än i han var,medier,3,2013,hans_linde_abeaba,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5325,som har via olika medier tack för en bra,medier,4,2013,sofia_arkelsten_16070a,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5326,the media inom hon har en,media,1,2013,peter_radberg_0f74c9,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5327,är lika i våra medier kan det på deras,medier,4,2013,christian_holm_a187f5,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5328,sin kritik även i offentliga medier till exempel debatt i,medier,5,2013,sven-olof_sallstrom_2f04ec,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5329,år kunde man i medier läsa om där,medier,4,2013,jens_holm_726eb1,../riksdagen-corpus/corpus/201314/prot-201314--70.xml
5330,detta har fått stor medial uppmärksamhet fallet ligger just nu,medial,4,2013,peter_eriksson_f7fe39,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5331,världen inte i svenska medier kanske beroende på ett,medier,4,2013,bodil_ceballos_9366f3,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5332,vad gäller vikten av medier myndigheter organisationer och med,medier,4,2013,anti_avsan_04a877,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5333,nya frågor om sociala medier och,medier,4,2013,ulf_nilsson_9b642f,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5334,det här på sociala medier sedan kan det vara svårt,medier,4,2013,mattias_karlsson_5d0f42,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5335,för sin till sociala medier till exempel twitter samtidigt som,medier,4,2013,carl_bildt_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5336,direkt journalistik i traditionella medier utan landet har länge haft,medier,4,2013,carl_bildt_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5337,starka vad gäller sociala medier och dessa vara,medier,4,2013,jacob_johnson_d95069,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5338,både nationella och internationella mediers frihet man ett stort,mediers,4,2013,unknown,../riksdagen-corpus/corpus/201314/prot-201314--99.xml
5339,en bra bild i internationella medier för att internationella,medier,5,2013,ingela_nylund_watz_6b7be4,../riksdagen-corpus/corpus/201314/prot-201314--118.xml
5340,bara här hemma i svenska medier utan också i internationella medier,medier,5,2013,ingela_nylund_watz_6b7be4,../riksdagen-corpus/corpus/201314/prot-201314--118.xml
5341,medier utan också i internationella medier har vi kontakt,medier,5,2013,ingela_nylund_watz_6b7be4,../riksdagen-corpus/corpus/201314/prot-201314--118.xml
5342,i tillsammans med mediernas sätt att fungera där de,mediernas,3,2013,anders_ygeman_4dc216,../riksdagen-corpus/corpus/201314/prot-201314--130.xml
5343,med hjälp av ett annat medium in uppgifterna i en,medium,5,2013,lars_tysklind_44f290,../riksdagen-corpus/corpus/201314/prot-201314--130.xml
5344,menar herr talman att utländska medier och inte ska behöva,medier,5,2013,bengt_berg_3b50e5,../riksdagen-corpus/corpus/201314/prot-201314--130.xml
5345,del av världen genom nya medier och lära sig sådant som,medier,5,2013,margareta_larsson_d7f83a,../riksdagen-corpus/corpus/201314/prot-201314--130.xml
5346,uppmärksammas det i olika medier det är uppenbart att man,medier,4,2013,veronica_palm_3d4bd3,../riksdagen-corpus/corpus/201314/prot-201314--130.xml
5347,nyheter och en mängd andra medier men hans ord verkar inte,medier,5,2013,suzanne_svensson_502ccf,../riksdagen-corpus/corpus/201314/prot-201314--124.xml
5348,vi nu har hört via medier men inte fått till svar,medier,5,2013,gustav_nilsson_e40443,../riksdagen-corpus/corpus/201314/prot-201314--131.xml
5349,redovisa det som redovisas i medier i stället är mycket mer,medier,5,2013,eva-lena_jansson_c13ca9,../riksdagen-corpus/corpus/201314/prot-201314--73.xml
5350,fall jag följer sociala medier och läser bland annat en,medier,4,2013,carina_ohlsson_c29d40,../riksdagen-corpus/corpus/201314/prot-201314--73.xml
5351,nyheterna i veckan i medier var att det är många,medier,4,2013,eva_olofsson_7c489a,../riksdagen-corpus/corpus/201314/prot-201314--63.xml
5352,den här är de medialt uppmärksammade fall av och,medialt,4,2013,hillevi_larsson_618770,../riksdagen-corpus/corpus/201314/prot-201314--77.xml
5353,en stor del av den mediala diskussionen har om rättsväsendet,mediala,5,2013,hillevi_larsson_618770,../riksdagen-corpus/corpus/201314/prot-201314--77.xml
5354,är inte de som får massmediernas uppmärksamhet det finns också många,massmediernas,5,2013,göran_hägglund_minister_2006,../riksdagen-corpus/corpus/201314/prot-201314--77.xml
5355,ett sådant engagemang där alla medier som finns i var,medier,5,2013,catharina_elmsäter-svärd_minister_2010,../riksdagen-corpus/corpus/201314/prot-201314--77.xml
5356,budskap och då är olika medier oerhört viktiga vi menar att,medier,5,2013,julia_kronlid_4ece83,../riksdagen-corpus/corpus/201314/prot-201314--121.xml
5357,tyska utrikesministern i svenska medier hade ett förslag om,medier,4,2013,jan_björklund_minister_2007,../riksdagen-corpus/corpus/201314/prot-201314--108.xml
5358,nu bloggar och sociala medier som hela tiden vi,medier,4,2013,gunvor_g_ericson_ef867c,../riksdagen-corpus/corpus/201314/prot-201314--108.xml
