doc,w,target,pos,year,mop_id,file_path
7297,för att resa med och för att skicka med det var hela svenska folkets nu ser vi i massmedia att sjs styrelse bl a går ut och presenterar någon form av förslag där från söder till norr ungefär,massmedia,18,1986,viola_claesson_3eaa8a,../riksdagen-corpus/corpus/198687/prot-198687--113.xml
7298,nu talas det allt oftare om det framtida varvid man menar att samhället automatiskt formas enligt de som media spelar upp och anger i detta är det självfallet ett stort och tungt ansvar som medierna och deras,media,18,1986,bo_hammar_716211,../riksdagen-corpus/corpus/198687/prot-198687--113.xml
7299,nuvarande är snart till ända det mest positiva som jag ser det är att vi kan hålla två viktiga medier i allmänhetens tjänst radio och tv fria från påträngande i form av annonser hur man än kommer,medier,19,1986,karl_boo_6b828a,../riksdagen-corpus/corpus/198687/prot-198687--113.xml
7300,som man känner för och arbetar för sin vad jag också tycker mig märka är att tv som medium förlorat sin speciella och inte längre används som i hemmen människor väljer med större omsorg än tidigare vilka,medium,18,1986,karl_boo_6b828a,../riksdagen-corpus/corpus/198687/prot-198687--113.xml
7301,fråga kommunikationsministern avser regeringen att trots dessa fakta ta ytterligare steg på vägen mot allt enligt uppgifter i massmedia har ledningen för postverket utfärdat nya direktiv för de nya direktiven innebär en uppenbar försämring och för,massmedia,18,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--107.xml
7302,och annat skall se ut i framtiden det bör ske en samlad bedömning så att man att via massmedia få del av rykten som inte stämmer överens med verkligheten jag hoppas att sven kan klargöra om det i,massmedia,18,1986,sven_hulterström_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--88.xml
7303,den kan göras bättre i skuggan av den aktuella stundom debatten som dock hittills mest har förts i massmedia har en viss oklarhet i själva från sida socialdemokraterna brukar vara fina på att sitta på alla,massmedia,18,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--88.xml
7304,för pressens dom vilken eller annan person är det i dag som har begått någon brottslig handling som media skall ta itu med likaså frågar man sig varje gång dörren öppnas efter sammanträde i konstitutionsutskottet vilka ministrar som enskilda,media,18,1986,alf_svensson_ec7e6a,../riksdagen-corpus/corpus/198687/prot-198687--88.xml
7305,herr talman gunnar biörck i har med anledning av att uppgifter ur årets budgetproposition återgavs i massmedia innan förslaget till riksdagen frågat mig om det är en ordning riksdagen skall tvingas acceptera även i fortsättningen svaret,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7306,har det varit praxis från alla sida att lämna om budgeten till de olika samt till massmedia vad gäller massmedia har detta sedan på en överenskommelse mellan finansdepartementet sveriges radio och pressens bakgrunden är att,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7307,praxis från alla sida att lämna om budgeten till de olika samt till massmedia vad gäller massmedia har detta sedan på en överenskommelse mellan finansdepartementet sveriges radio och pressens bakgrunden är att budgetpropositionen brukar föreligga,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7308,vecka före eftersom den är på i tal sidor har det vara rimligt att låta såväl massmedia som få en möjlighet att studera materialet och därmed ges en rimlig chans att kommentera och referera det då,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7309,har personer som agerar på börsen och i förväg fått kännedom om innehållet i i några fall har massmedia gått ut med flera dagar före om publiceringen av budgetpropositionen om publiceringen av budgetpropositionen för att åstadkomma en,massmedia,18,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7310,det andra att övriga samt det relativt omfattande på dessa delar av budgetpropositionen även fortsättningsvis skulle ställas till massmedias förfogande tre före men givetvis med samma regler om som tidigare nu visade det sig att icke,massmedias,18,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7311,ur budgeten innan propositionen nått riksdagen jag skall inte här återge det redan väl kända händelseförloppet däremot de konsekvenser för massmedias tillgång till som finansministern tidigare redovisat from nästa år kommer varken eller att spridas i förväg den,massmedias,20,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7312,det som om verksamheten här av föreställningen att det verkligt viktiga i det politiska arbetet är att genom massmediernas försorg uppnå publicitet ett inslag i tv eller en i tidningen för att inte tala om en hel artikel,massmediernas,18,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7313,nog anledning till den som statsministerns svar innebär är därför också något för oss att tänka på massmediernas ambition att avslöja och att vara först med en nyhet leder lätt till en av för tidigt,massmediernas,17,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7314,vid det ha förlorat sin aktualitet vad som är ett borde kanske analyseras tillsammans med företrädare för massmedia för den som i snart ett halvt varit och tystnadsplikt ter sig vad som kan förekomma,massmedia,17,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--63.xml
7315,herr talman alf svensson har mot bakgrund av vissa uppgifter i massmedia under senare tid frågat om regeringen är beredd att vidta snabba åtgärder för att skydda kvinnor från den terror,massmedia,11,1986,alf_svensson_ec7e6a,../riksdagen-corpus/corpus/198687/prot-198687--49.xml
7316,och många är på flykt kanske under den delen av livet för att våld och misshandel massmedia har ingående skildrat den situation dessa kvinnor lever i och det är inga många har oerhört svårt att ta,massmedia,16,1986,sten_wickbom_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--49.xml
7317,att i till volvo herr feldt har dessutom helt öppet fungerat som för hela inför massmedia och på de träffar med bl a ministrar som ägt rum under frågan om är inte lika,massmedia,15,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--49.xml
7318,när det gällde att stoppa i vietnam är utrikesministern beredd att delta i en sådan kampanj beredd att i massmedia uttala detta krav beredd att i kontakterna med representanter för sovjet kräva detta stopp samt beredd att kräva detta stopp,massmedia,19,1986,elisabeth_fleetwood_b826ff,../riksdagen-corpus/corpus/198687/prot-198687--49.xml
7319,haft den här debatten i dag då skulle vi inte ha av den förvåning som man kan märka i massmedia och kanske även på annat håll har vi så mycket av våld då skulle vi ha om detta,massmedia,19,1986,larz_johansson_36e4aa,../riksdagen-corpus/corpus/198687/prot-198687--49.xml
7320,hur i usa hade fortsatt att om jag får kalla det så frågan fick stor uppmärksamhet i massmedia under dagen och när jag så småningom ställt min fråga visade det sig att en del åtgärder ändå var på,massmedia,17,1986,margitta_edgren_1ee133,../riksdagen-corpus/corpus/198687/prot-198687--75.xml
7321,följande fråga avser statsrådet ta några initiativ för att se över gällande regler för av barn enligt uppgifter i massmedia en tidigare minister i asyl på den svenska ambassaden i ett par månader innan han blev,massmedia,19,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--75.xml
7322,och johansson har frågat mig om regeringen mot bakgrund av de uppgifter som under de senaste dagarna cirkulerat i massmedia kring nya kommer att vidta åtgärder för att statens i företaget på uppdrag av en enig,massmedia,19,1986,karl_boo_6b828a,../riksdagen-corpus/corpus/198687/prot-198687--61.xml
7323,herr talman låt mig först konstatera att de uppgifter som cirkulerat i massmedia under de senaste dagarna inte enligt vad jag erfarit på information om arbetet med att ta fram underlag för,massmedia,12,1986,karl_boo_6b828a,../riksdagen-corpus/corpus/198687/prot-198687--61.xml
7324,deltog statsrådet aktivt jag tror som ordförande av rapporten framgår mycket klart att man anser att egentligen skall stoppas massmedia och andra som tagit del av rapporten har uppfattat den på det sättet när man läser rapporten framgår det också,massmedia,19,1986,gertrud_sigurdsen_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--61.xml
7325,herr talman elisabeth och har mot bakgrund av uppgifter i massmedia som gör gällande att ett antal sovjetiska judar har tillstånd att komma till sverige trots att de har fått,massmedia,10,1986,margareta_fogelberg_341427,../riksdagen-corpus/corpus/198687/prot-198687--61.xml
7326,i debatten det är alltså bättre att jag säger det här i riksdagen i dag än att det görs i massmedia där industriministern inte har möjlighet att förklara sig det är självklart att och det beslut som fattades i går,massmedia,20,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--105.xml
7327,ändå frågan varför har ingenting skett under de fyra år som gått sedan det kan rimligen inte vara så att massmedia i form av dagens eko och andra skall driva de här frågorna för detta har man känt till inom,massmedia,20,1986,sten_wickbom_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--105.xml
7328,till detta kommer också den säkerhetspolitiska främmande ubåtar ständigt i våra samtidigt som försvaret går ut i massmedia och vädjar till allmänheten att hålla ögonen öppna för vad som händer våra planerar en annan myndighet att,massmedia,17,1986,gunnel_liljegren_639eb9,../riksdagen-corpus/corpus/198687/prot-198687--105.xml
7329,och skall och skrivas in i de som har haft möjlighet och att följa med i massmedia har kunnat se att också när det gäller ett annat mycket viktigt har det hänt en del som,massmedia,16,1986,ingrid_hasselstrom_nyvall_d16237,../riksdagen-corpus/corpus/198687/prot-198687--105.xml
7330,stor mot en kampanj som man vill kalla för hjälp din i motionen att vi behöver massmediernas hjälp vi skulle behöva flera information i radio och tv i och på man skulle också,massmediernas,16,1986,ingrid_ronne-bjorkqvist_9d567b,../riksdagen-corpus/corpus/198687/prot-198687--110.xml
7331,ärade under det riksmöte som nu har riksdagen i ovanligt hög grad varit föremål för massmedias intresse jag har under nästan två månader tvingats följa riksdagsarbetet med hjälp av massmedia som allmänt omdöme anser jag mig,massmedias,15,1986,stig_alemyr_f2f210,../riksdagen-corpus/corpus/198687/prot-198687--138.xml
7332,ovanligt hög grad varit föremål för massmedias intresse jag har under nästan två månader tvingats följa riksdagsarbetet med hjälp av massmedia som allmänt omdöme anser jag mig kunna hävda att uppmärksamheten inte har kring debatterna och besluten i kammaren den,massmedia,20,1986,stig_alemyr_f2f210,../riksdagen-corpus/corpus/198687/prot-198687--138.xml
7333,i massmedia har under de sista dagarna publicerats uppgifter om att sovjetiska judiska medborgare gifta med svenskar från sovjet men,massmedia,1,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--60.xml
7334,överens om att förbättringar av ställning bör ske och när kan i så fall förslag härom riksdagen i massmedia har de senaste dagarna en del redovisningar gjorts angående en ny inom enligt uppgifterna skall bla i,massmedia,18,1986,bengt_kå_johansson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--60.xml
7335,under de senaste dagarna har massmedia kunnat berätta om det pågående arbetet med en ny för enligt uppgifter som har lämnats skulle få,massmedia,5,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--60.xml
7336,det sättet vad jag är mest förvånad över är hans i resonemang enligt vad jag har inhämtat i massmedia lär han vara anhängare av att man skall dela ut fria till en åtgärd som jag mycket,massmedia,18,1986,bengt_harding_olson_633824,../riksdagen-corpus/corpus/198687/prot-198687--74.xml
7337,senaste möten jag skall inte fördjupa mig i detta men mötet behandlade den kampanj som fick så stor uppmärksamhet i massmedia tyvärr kunde jag inte vara med på detta sammanträde eftersom vid det tillfället befann sig på resa ett av,massmedia,20,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--48.xml
7338,herr talman under har mycket av den allmänpolitiska debatt som försiggår i massmedia handlat om planerade skatt på den debatten har för övrigt fortsatt här i dag i kammaren månad efter,massmedia,12,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7339,lämnat dessa kommentarer tillsammans speglar de ett av dagens stora samhälleliga problem ungdomsbrottsligheten den uppmärksamhet denna har tilldragit sig i massmedia under sommaren har fått många av oss att ställa frågor har våldet i samhället ökat vilka är de ungdomar som,massmedia,20,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7340,har våldet i samhället ökat vilka är de ungdomar som och främmande människor på gator och torg ger massmedia en och bild av verkligheten vi har från folkpartiets sida försökt att belysa dessa frågeställningar i en rapport,massmedia,18,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7341,klart att situationen är sådan att bestämda åtgärder måste vidtas för att minska antalet våldsbrott o m började massmedia en intensiv bevakning av våldsbrotten och framför allt av den roll som massmedia sedan har spelat i debatten kring,massmedia,18,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7342,våldsbrott o m började massmedia en intensiv bevakning av våldsbrotten och framför allt av den roll som massmedia sedan har spelat i debatten kring kan knappast vår rapport liksom de åtgärder regeringen har vidtagit är en,massmedia,17,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7343,som våldet fått i och debatt att beskriva och debattera missförhållanden i samhället är en viktig uppgift för massmedia så till vida har de sin uppgift genom rapporteringen kring våldet men leder också till konsekvenser människor,massmedia,18,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7344,ängslan och som många människor har och som de ofta har grundat på vad de tagit del av i massmedia är detta innebär inte att vi från folkpartiets sida problemet som jag nyss sade är det angeläget att,massmedia,19,1986,lars-erik_lovden_51b1f0,../riksdagen-corpus/corpus/198687/prot-198687--13.xml
7345,och sakna betydelse den gångna sommaren och denna höst har inneburit många intressanta diskussioner och debattinlägg inte minst i massmedia i fråga om framför allt har frågor om det samband som eventuellt finns mellan höga och hög,massmedia,19,1986,viola_claesson_3eaa8a,../riksdagen-corpus/corpus/198687/prot-198687--7.xml
7346,herr talman under de gångna har debatterats flitigt i massmedia bakgrunden till den debatten är enkel under en har vi haft en när det gäller antalet,massmedia,9,1986,rolf_clarkson_0a2920,../riksdagen-corpus/corpus/198687/prot-198687--7.xml
7347,kommer i dag därmed skulle vi i praktiken ha nått ett slags därefter gick närmaste man ut i massmedia för att försvara och förklara uttalandet hans kommentar kom snarast att förstärka den bild med hade att,massmedia,18,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--7.xml
7348,delar försvarsministern uppfattningen att sålunda har en avgörande betydelse för av det svenska försvarets styrka i massmedia har det vid flera tillfällen att regeringen förbereder en särskild beskattning av företag som etablerar sig i eller expanderar,massmedia,16,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--6.xml
7349,anser industriministern att höjda skatter för företag som önskar kommer att gynna näringslivets tillväxt i landet som helhet i massmedia har det vid flera tillfällen att regeringen förbereder en särskild beskattning av företag som etablerar sig i eller expanderar,massmedia,19,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--6.xml
7350,i eller expanderar i stockholmsregionen hur stor minskning av antalet arbetsplatser industriministern att denna skatt åstadkommer i stockholmsregionen i massmedia har det vid flera tillfällen att regeringen förbereder en särskild beskattning av företag som etablerar sig i eller expanderar,massmedia,19,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--6.xml
7351,man stockholmsregionen drar en gräns mellan områden där investeringar skall med en särskild skatt och andra områden i massmedia har det vid flera tillfällen att regeringen förbereder en särskild beskattning av företag som etablerar sig i eller expanderar,massmedia,18,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--6.xml
7352,på olika sätt en har nyligen med vetenskaplig dokumenterat den inre i det borgerliga och i massmedia har en rad kända och okända svenskar fått berätta vad de minns av de här åren svaren har en,massmedia,16,1986,carl_bildt_f2fe97,../riksdagen-corpus/corpus/198687/prot-198687--12.xml
7353,statsministern varför har statsministern från att ett särskilt så att från olika sorters i massmedia har framgått att en med elever vid i med januari är i fara till följd av,massmedia,14,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--4.xml
7354,för och i grundlagen beredning vad är i så fall anledningen till detta förfarande enligt uppgifter i olika massmedia har regeringen planer på att införa en särskild skatt på företag i stockholmsregionen utöver denna skatt överväger regeringen också en,massmedia,18,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--4.xml
7355,och oacceptabelt hög nivå detta gäller inte minst våldsbrotten tycks också ha under sommaren och hösten har massmedia rapporterat om flera fall av synnerligen men också om stor och utvecklingen har många och,massmedia,17,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--11.xml
7356,herr talman en viktig och alltför litet faktor bakom missbruket av är den av alkohol i massmedia i en nyligen rapport från sveriges radios redovisar man en granskning av tvprogram med ca,massmedia,16,1986,margareta_andren_a47573,../riksdagen-corpus/corpus/198687/prot-198687--29.xml
7357,har kritiserats av både ekonomiska och etiska skäl har funnits både i näringslivet i kring börsen i massmedia bland de mindre och en ganska bred allmänhet allmänhetens i aktier spelar en viktig roll för att företagen,massmedia,17,1986,ingegerd_troedsson_1_vice_talman,../riksdagen-corpus/corpus/198687/prot-198687--29.xml
7358,min fråga huruvida kommer att av har också varit uppe till debatt i dag har i massmedia redovisat att deras till blir litet mindre ungefär samma sak har finansministern tidigare i dag redovisat varför jag,massmedia,16,1986,britta_bjelle_91eee6,../riksdagen-corpus/corpus/198687/prot-198687--15.xml
7359,om drygt milj kr för vad han förlorat genom samhällets ingripanden mot honom har väckt stor uppmärksamhet i massmedia ämnar statsrådet vidta några åtgärder för att stärka den enskilde rättssäkerhet mot ingripanden från myndigheternas sida det finska,massmedia,18,1986,bengt_göransson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--1.xml
7360,för företag i med hänsyn till att majoriteten av bor och verkar i finland i massmedia har redovisats att förekommer mellan när det gäller vid ett exempel på att man på olika,massmedia,15,1986,bengt_göransson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--1.xml
7361,i den debatten främlingsfientliga uttalanden och rasistiska i har fått stå märkligt uppgifter i bl a massmedia om att regeringen agerar utifrån ett har fått stå utan i stället har man valt att stryka,massmedia,16,1986,jan-erik_wikstrom_d416f3,../riksdagen-corpus/corpus/198687/prot-198687--14.xml
7362,barn var rädda för och för att föräldrarna skulle dagens barn är rädda för krig som de i massmedia sett så mycket av och de är också rädda för även om dagens barn går i nya hela och,massmedia,18,1986,hakan_stjernlof_6c6cd6,../riksdagen-corpus/corpus/198687/prot-198687--14.xml
7363,ställa följande fråga till industriministern vad är den praktiska innebörden av industriministerns uttalande om regionalpolitiska hänsyn inom alla i massmedia har framskymtat att företrädare för postverket i lagt förslag om att posten skulle upphöra med sin i,massmedia,19,1986,birgitta_dahl_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--28.xml
7364,att verka för att denna målsättning vilka åtgärder har regeringen vidtagit för att skall uppnås enligt uppgift i massmedia har statsrådet uttalat att i många bl a sverige är gammal och behöver samt att,massmedia,18,1986,sten_andersson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--28.xml
7365,lkab kommer att innebära flera jobb och en omfattande upprustning vid i luleå under den gångna veckan har massmedia uppmärksammat oss på den situation som ungefär kvinnor i vårt land befinner sig i på flykt från sina f d,massmedia,18,1986,birgitta_dahl_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--28.xml
7366,kallas en demokrati debatten i det turkiska parlamentet får som fri och livlig detta gäller också debatten i massmedia i praktiken förefaller det i dag vara få journalister som känner sig att framföra kritik av aktuella förhållanden av,massmedia,18,1986,hans_goran_franck_963fbb,../riksdagen-corpus/corpus/198687/prot-198687--17.xml
7367,slutet av september i år genomfördes med deltagande av samtliga demokratiska partier valen visade att den politiska oppositionen och turkiska massmedia på ett verksamt sätt kan driva på utvecklingen negativa sida i att de båda framstående tidigare politiska,massmedia,20,1986,hans_goran_franck_963fbb,../riksdagen-corpus/corpus/198687/prot-198687--17.xml
7368,för att öka tillgången på kvalificerad vård och behandling för dem som är svenska och danska regeringsledamöter har i massmedia uppfattningen att en fast mellan malmö och köpenhamn kan stå klar under åren den fasta skulle endast,massmedia,19,1986,birgitta_dahl_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--27.xml
7369,hade jag nära kontakt med de kvinnor som för i vi minns kanske alla bilderna från massmedia när för i dåvarande industriminister roine carlsson de fick honom i korridorer utan,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--33.xml
7370,företagsamhet där styr och ställer med de anställda fick de anställda inom reda på denna via massmedia de fick inte en chans till är detta den inom arbetslivet som industriministern förordar,massmedia,16,1986,thage_g_peterson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--33.xml
7371,på något sätt hamnar debatten i en ju mer vi politiker försöker problemet desto mer stoff får massmedia ju mer massmedia behandlar och kanske tom gör sensation av detta desto mer jag tycker därför,massmedia,17,1986,karin_israelsson_1c35ef,../riksdagen-corpus/corpus/198687/prot-198687--33.xml
7372,hamnar debatten i en ju mer vi politiker försöker problemet desto mer stoff får massmedia ju mer massmedia behandlar och kanske tom gör sensation av detta desto mer jag tycker därför att det är,massmedia,17,1986,karin_israelsson_1c35ef,../riksdagen-corpus/corpus/198687/prot-198687--33.xml
7373,fru talman gunilla har med hänvisning till vissa uppgifter i massmedia om organiserad förmedling av kvinnor från utlandet till män i sverige frågat om regeringen är beredd att vidta åtgärder för,massmedia,10,1986,gunilla_andre_9fa613,../riksdagen-corpus/corpus/198687/prot-198687--25.xml
7374,fru talman jag tackar justitieministern för svaret på min fråga då och då uppmärksammas i massmedia organiserad förmedling av kvinnor från fattiga länder till sverige det rör sig om en hantering som inte kan med,massmedia,15,1986,anita_gradin_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--25.xml
7375,våga påstå att skall fungera på ett tillfredsställande sätt och till en rimlig kostnad samhället har i dag i massmedia en rätt som tillsammans med medborgare påtalar fel och brister vem som står som för en,massmedia,19,1986,rolf_kenneryd_b46c0e,../riksdagen-corpus/corpus/198687/prot-198687--19.xml
7376,dag fram till dess att opinionen genom svenska och organisationen arbete blivit tillräckligt stark gjordes inför massmedia uttalanden som inte kunde det är att så få journalister granskar piruetter låt mig återge några,massmedia,16,1986,kurt_hugosson_a51906,../riksdagen-corpus/corpus/198687/prot-198687--30.xml
7377,att i ett samhälle hotar där människors hälsa vård och står på spel eftersom massmedia ofta speglar utvecklingen i ett relativt är det naturligt att intresset nu liksom på talet på,massmedia,14,1986,karl-erik_persson_1cec41,../riksdagen-corpus/corpus/198687/prot-198687--24.xml
7378,ett ord i nämnde något om hur och av vem i framtiden skulle behandlas senare fick vi genom massmedia veta att de skulle till den redan mycket arbetsmarknadsministern utan att några andra uppgifter bort från hennes,massmedia,18,1986,ingvar_carlsson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--20.xml
7379,att lagrådet inte har sina befogenheter då förstår jag inte varför statsministern i ett stort antal tidningar och andra massmedia går ut och riktar denna kritik mot lagrådet såsom han faktiskt har gjort jag skall inte ta upp kammarens tid,massmedia,19,1986,hans_gustafsson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--20.xml
7380,herr talman bengt gunnar hökmark göran ericsson och birger har med hänvisning till uppgifter i massmedia frågat mig om jag avser att lägga fram förslag om en särskild skatt på företag i stockholm och andra,massmedia,15,1986,filip_fridolfsson_46a44f,../riksdagen-corpus/corpus/198687/prot-198687--8.xml
7381,riksdagen diskutera de frågor som han i andra sammanhang är beredd att tillsammans med andra företrädare för industridepartementet diskutera i media det är faktiskt meningen att riksdagen skall vara ett forum för politisk debatt även i de frågor som industriministern,media,20,1986,goran_ericsson_697a33,../riksdagen-corpus/corpus/198687/prot-198687--8.xml
7382,lagt fram där det beskrivs hur det bör vara men han accepterar inte den verklighet som faktiskt finns i media jag tänker då på bl a den granskning som en journalist gjorde av hur fungerar på där en,media,19,1986,bo_holmberg_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--8.xml
7383,herr talman den förvirring som hökmark talar om finns visserligen i massmedia men den finns inte i de som råder när det gäller verksamheten på statens och områden jag utgår,massmedia,11,1986,gunnar_hokmark_ab47fc,../riksdagen-corpus/corpus/198687/prot-198687--8.xml
7384,och hur detta har skrivits in i olika typer av regler men ändå accepterar han att det som framkommit i massmedia i verkligheten råder förvirring om säkerhet och på om ersättning för skada på med anledning av,massmedia,20,1986,bo_holmberg_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--8.xml
7385,förslag om eller bidra till förslag om en fortsatt begränsning av värde åtminstone var det på detta sätt som media redovisade detta om det inte förhåller sig på detta sätt kan ju om rätt här exempelvis,media,19,1986,hans_gustafsson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--35.xml
7386,jag har fått den uppfattning som jag redovisade det är bra att det inte stämmer det händer ju ibland att media redovisar någonting felaktigt jag noterade också att bostadsministern inte var beredd att lämna några om vad som skulle hända,media,20,1986,hans_gustafsson_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--35.xml
7387,av representanter om inte så dock att lämna landet inga bevis har presenterats trots det har olika massmedia dragit i gång en mot och i stockholm tvivel har uppstått om den svenska regeringens stöd för,massmedia,17,1986,birgitta_dahl_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--35.xml
7388,förståelse för justitieministerns försiktighet men vi andra är inte på samma sätt av vår ställning det är synd att massmedia i denna sak i så hög grad sin uppgift under åtta månader har man en ström av rykten,massmedia,19,1986,nic_gronvall_eade28,../riksdagen-corpus/corpus/198687/prot-198687--21.xml
7389,regeringens skrivelse om åtgärder mot i samband med av denna skrivelse visar tydligt att justitiedepartementet inför massmedia velat ge sken av att skrivelsen är mer konkret än vad man kan få fram vid en av den,massmedia,16,1986,sten_wickbom_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--21.xml
7390,polisen själv och hos rikspolisstyrelsen med viss tog vi emot regeringens skrivelse om åtgärder mot särskilt som massmedia under sommaren och hösten rapporterat om synnerligen och om stor och dessutom har rikspolisstyrelsen i sin,massmedia,17,1986,sten_wickbom_minister_1986,../riksdagen-corpus/corpus/198687/prot-198687--21.xml
7391,herr talman har mot bakgrund av uppgifter i massmedia frågat mig om jag är beredd att medverka till att postverket och i synnerhet den via riksdagen,massmedia,8,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--37.xml
7392,om regeringen avser att vidta några åtgärder problemet med till följd av att har i massmedia med anledning av det inträffade har kompletterande till med ett fäste sk utvecklats av vidare har,massmedia,15,1986,gudrun_norberg_d227f6,../riksdagen-corpus/corpus/198687/prot-198687--37.xml
7393,de här frågorna i första hand naturligtvis i riksdagen men även i alla möjliga andra och inte minst i massmedia att någon grupp skulle ta på sig den uppgiften att vara bättre företrädare för de regionala intressena än någon annan,massmedia,19,1986,par_granstedt_cda30a,../riksdagen-corpus/corpus/198687/prot-198687--23.xml
7394,att det säkert inte bara är socialdemokratiska regeringar som skulle kunna att ta obehagliga beslut under en period då massmedia har låg bevakning av vad som händer i regeringskansliet det är just därför som jag menar att det är så,massmedia,19,1986,tore_claeson_41e57a,../riksdagen-corpus/corpus/198687/prot-198687--36.xml
7395,att gå den väg som gällande lag herr talman frågan om eller ej i har uppmärksammats av massmedia långt utanför län jag har fått hundratals brev om just riksdagen har tidigare beslutat att kan prövas,massmedia,17,1986,magnus_persson_e0866b,../riksdagen-corpus/corpus/198687/prot-198687--36.xml
7396,fru talman en över landet den berör allt fler områden ibland blir det rubriker i massmedia som i fallet med av de viktiga hos statliga myndigheten och verk uppmärksamheten berodde på att kämpar,massmedia,15,1986,unknown,../riksdagen-corpus/corpus/198687/prot-198687--51.xml
7397,i fråga om en bl a på grund av olika uttalanden av maj britt om detta var massmedias fel eller hennes eget fel är en debatt som får föras mellan henne och massmedia låt mig bara konstatera att,massmedias,17,1986,sture_ericson_4f8f3b,../riksdagen-corpus/corpus/198687/prot-198687--45.xml
7398,britt om detta var massmedias fel eller hennes eget fel är en debatt som får föras mellan henne och massmedia låt mig bara konstatera att debatten om den förs i betydligt och termer i dag än,massmedia,19,1986,sture_ericson_4f8f3b,../riksdagen-corpus/corpus/198687/prot-198687--45.xml
