doc,w,target,pos,year,mop_id,file_path
4390,så långt som möjligt det är inte av om medial mångfald eller om andra principer utan det är en,medial,9,2000,asa_torstensson_cb02be,../riksdagen-corpus/corpus/200001/prot-200001--113.xml
4391,att just utveckla den kommersiella radion till de många medium därmed också mångfalden,medium,9,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--113.xml
4392,de krav som gäller för den som ger ut massmedialt material i yttrandefrihetsgrundlagen finns det en som är tämligen,massmedialt,9,2000,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200001/prot-200001--113.xml
4393,två timmar och minuter varje dag med någon form av medier de gemensamma satsningar som görs på är bra men,medier,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--107.xml
4394,i dag världen över deras forskning om barn och medier är för fortsatta krävs fortsatt i arbetet,medier,9,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--107.xml
4395,måhända redan i alla fall om vi ska mediernas rapportering i denna fråga rätt men man vet aldrig i,mediernas,8,2000,mats_odell_09cbbd,../riksdagen-corpus/corpus/200001/prot-200001--31.xml
4396,och ska genom öppenhet för insyn av medborgare medier och riksdagen som en del i det demokratiska de,medier,8,2000,tommy_waidelich_b66676,../riksdagen-corpus/corpus/200001/prot-200001--31.xml
4397,mycket tydligt av uttalanden i en mängd olika massmedier och de diskussioner som har förts med de andra,massmedier,8,2000,tommy_waidelich_b66676,../riksdagen-corpus/corpus/200001/prot-200001--31.xml
4398,sjukvården präglas i alltför hög grad av problem de massmediala av läget i svensk sjukvård handlar om,massmediala,9,2000,rolf_olsson_90d9dc,../riksdagen-corpus/corpus/200001/prot-200001--33.xml
4399,ska hem när förhållandena i tillåter det massmediala utspel har fått den olyckliga följden att många som,massmediala,7,2000,bo_konberg_da9dbf,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4400,här eller få fortsatt för att ha gjort ett massmedialt utspel jag vill klargöra att det inte är något utspel,massmedialt,9,2000,maud_bjornemalm_5e5c04,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4401,vanligt sätt jag förstår inte varför man kallar det för massmedialt utspel och säger att politiker ger flyktingar falska förhoppningar det,massmedialt,10,2000,maud_bjornemalm_5e5c04,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4402,fru talman jag kallar det för ett massmedialt utspel därför att jag tycker att det är det den,massmedialt,7,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4403,bifall till denna reservation jag kallar faktiskt det för ett massmedialt utspel,massmedialt,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4404,jag håller absolut inte med det är inget massmedialt utspel det är en behandling av en motion som ligger,massmedialt,8,2000,maud_bjornemalm_5e5c04,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4405,att det är fel att säga att det är ett massmedialt utspel det fanns ett initiativ och det av utskottet,massmedialt,10,2000,maud_bjornemalm_5e5c04,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4406,är därför det blir en annan situation det är inget massmedialt utspel,massmedialt,10,2000,maud_bjornemalm_5e5c04,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4407,åsikter och jag om huruvida det var ett massmedialt utspel eller inte jag har inte fått svar på min,massmedialt,8,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--104.xml
4408,som var problemet det det gjorde att både medier och representanter för främmande makt som företrädare för,medier,8,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--26.xml
4409,både i kontakter på politisk nivå men även i massmedier och genom att stödja enskilda organisationer som arbetar mot,massmedier,9,2000,rigmor_stenmark_9c92ff,../riksdagen-corpus/corpus/200001/prot-200001--22.xml
4410,alltför viktiga för att ansvariga statsråd ska ägna sig åt mediala i stället för att seriöst problemen jag vill,mediala,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--22.xml
4411,att uppmärksammas och diskuteras livligt genom personliga kontakter och via massmedia har allt fler fått upp ögonen för de problem som,massmedia,10,2000,henrik_landerholm_dbebd1,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4412,inslag i människors dagliga liv ökat internationellt och nya medier ger nya förutsättningar och även nya uttrycksformer handlar i,medier,9,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4413,riksdagen ska och att kan koncentreras till massmedier eller till andra vad är det då vi med,massmedier,7,2000,rose-marie_frebran_3_vice_talman,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4414,att i sverige ökar vilket är den bild som medialt upp för någon dag sedan jag det i,medialt,9,2000,inger_davidson_300533,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4415,har jag ansvar för om och samt medier och jag kommer att behandla dem i tur och,medier,7,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4416,att målet för mediepolitiken ska vara att stödja yttrandefrihet mångfald massmediernas oberoende och tillgänglighet samt att motverka skadliga inslag i massmedierna,massmediernas,10,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4417,gärna men först ett arbete med gärna medial uppmärksamhet men först en grund som i mitt arbete,medial,7,2000,peter_pedersen_7cfba2,../riksdagen-corpus/corpus/200001/prot-200001--36.xml
4418,han har gått i och vill sig inom media på en han kom inte in eftersom han inte,media,8,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--114.xml
4419,annat land får kännedom om en aktiviteter genom svenska massmedier enligt svensk praxis är det avgörande för bedömningen vad just,massmedier,9,2000,tasso_stafilidis_c46788,../riksdagen-corpus/corpus/200001/prot-200001--101.xml
4420,asylsökande stanna av förutom om massmediernas roll i vissa så kallar han i sin interpellation,massmediernas,5,2000,tasso_stafilidis_c46788,../riksdagen-corpus/corpus/200001/prot-200001--101.xml
4421,och inte heller beröra frågan om huruvida fall i massmedier eller inte däremot tror jag att det är väldigt viktigt,massmedier,9,2000,kerstin-maria_stalin_4f7b90,../riksdagen-corpus/corpus/200001/prot-200001--101.xml
4422,den fråga som tar upp om i massmedier det finns självklart ett när det gäller att bedöma,massmedier,7,2000,tasso_stafilidis_c46788,../riksdagen-corpus/corpus/200001/prot-200001--101.xml
4423,också att hanteras i förekommer ju frågan om mediers roll man måste ha kommit ut offentligt så att det,mediers,8,2000,maj-inger_klingvall_bd0288,../riksdagen-corpus/corpus/200001/prot-200001--101.xml
4424,kommit i ett något annat läge genom utvecklingen av nya medier alltså i ett något annat läge än på talet,medier,10,2000,ingvar_svensson_19a686,../riksdagen-corpus/corpus/200001/prot-200001--37.xml
4425,när det gäller förutsättningarna för demokratin i sverige det behövs medier som på ett sätt kan fylla uppgiften att främja,medier,10,2000,asa_torstensson_cb02be,../riksdagen-corpus/corpus/200001/prot-200001--37.xml
4426,uppgiften att främja demokratin genom den fria åsiktsbildningen inget annat medium har på samma sätt som dagspressen en sådan,medium,10,2000,asa_torstensson_cb02be,../riksdagen-corpus/corpus/200001/prot-200001--37.xml
4427,det kan inte utan vidare av utvecklingen inom andra medier presstödet har mycket både för mångfald i opinionsbildning och,medier,9,2000,asa_torstensson_cb02be,../riksdagen-corpus/corpus/200001/prot-200001--37.xml
4428,har visat sig vid försök som har gjorts av olika medier man har som sagt ja vi vill gärna,medier,10,2000,mats_odell_09cbbd,../riksdagen-corpus/corpus/200001/prot-200001--3.xml
4429,för andra främst gäller det internationellt bistånd kultur medier trossamfund och fritid osv regeringen har med sin starkt,medier,8,2000,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/200001/prot-200001--23.xml
4430,ännu inte har något det gäller särskilt tillgång till medier något som är så viktigt för att vi ska fungera,medier,9,2000,thomas_ostros_27a465,../riksdagen-corpus/corpus/200001/prot-200001--35.xml
4431,som och media alltifrån till som det stod i,media,2,2000,lars_hjerten_7eed8f,../riksdagen-corpus/corpus/200001/prot-200001--103.xml
4432,väsentliga den fråga som utan tvekan har väckt medial uppmärksamhet och som också är mycket betydelsefull ur ett,medial,8,2000,goran_magnusson_34af1d,../riksdagen-corpus/corpus/200001/prot-200001--117.xml
4433,statsråd uttalar sig bara för att man uttalar sig i medier skulle det påverka kommuner och andra organisationer att rätta sig,medier,10,2000,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200001/prot-200001--117.xml
4434,är i kammaren just nu hela genom att inför massmedier och inför slå fast att hade sig,massmedier,9,2000,per-samuel_nisser_56c6e0,../riksdagen-corpus/corpus/200001/prot-200001--117.xml
4435,om att som det upprepade gånger framställts i media i betänkandet finns också ett särskilt yttrande av,media,8,2000,kenneth_kvist_cc4834,../riksdagen-corpus/corpus/200001/prot-200001--117.xml
4436,gäller kvinnors rättigheter rätten för oppositionen och rätten till fria medier som jag sade i mitt svar har vi kunnat se,medier,10,2000,marianne_andersson_083046,../riksdagen-corpus/corpus/200001/prot-200001--102.xml
4437,uppgifter det är sant att det finns många organisationer och medier som har skildrat situationen men det är ändå fn som,medier,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--102.xml
4438,ett viktigt centrum där alltfler för näringsliv organisationer och medier vi tror att det är tänkande att i,medier,9,2000,holger_gustafsson_9bb5c4,../riksdagen-corpus/corpus/200001/prot-200001--39.xml
4439,oroar mig är hur man denna fråga i svenska medier jag såg häromdagen i nyheterna hur palestinska föräldrar framställdes som,medier,9,2000,carina_ohlsson_9f3d13,../riksdagen-corpus/corpus/200001/prot-200001--10.xml
4440,i sverige och i herr talman vi har fria medier därför har jag ingen möjlighet att agera i den delen,medier,9,2000,carina_ohlsson_9f3d13,../riksdagen-corpus/corpus/200001/prot-200001--10.xml
4441,ensam om att tycka till åsikter har framförts i alla medier men det har hela tiden stått klart att det vi,medier,10,2000,leif_carlson_003de4,../riksdagen-corpus/corpus/200001/prot-200001--119.xml
4442,om den rättigheter fru talman det som gav mest massmedial uppmärksamhet när regeringens proposition fram handlade om de känsliga,massmedial,9,2000,kenneth_johansson_399b30,../riksdagen-corpus/corpus/200001/prot-200001--119.xml
4443,fru talman enligt uppgifter i massmedier förs det diskussioner mellan den svenska och den danska regeringen,massmedier,5,2000,maria_larsson_6e4263,../riksdagen-corpus/corpus/200001/prot-200001--28.xml
4444,pågående och av har väckt ett stort massmedialt intresse även allmänheten och riksdagsledamöter ställer sig till omfattningen,massmedialt,7,2000,henrik_landerholm_dbebd1,../riksdagen-corpus/corpus/200001/prot-200001--28.xml
4445,kan leda till att väljarna enbart röstar fram ytliga och mediala politiker som inte har någon förankring jag tror,mediala,10,2000,mats_einarsson_ea6880,../riksdagen-corpus/corpus/200001/prot-200001--28.xml
4446,kvinnor visar och kvinnor ser rädda och ut mediernas bild av kvinnan är och påverkar våra attityder och,mediernas,8,2000,elver_jonsson_3a52cd,../riksdagen-corpus/corpus/200001/prot-200001--14.xml
4447,i sverige konsumerar vi i nästan sex timmar medier om dagen medierna påverkar också hur unga flickor uppfattar sig,medier,8,2000,elver_jonsson_3a52cd,../riksdagen-corpus/corpus/200001/prot-200001--14.xml
4448,att det är väldigt viktigt att påminna om att oberoende medier i i är ett oerhört viktigt villkor för,medier,10,2000,holger_gustafsson_9bb5c4,../riksdagen-corpus/corpus/200001/prot-200001--122.xml
4449,barn och unga påverkas såväl som av det mediala utbud som de tar del av under många timmar dagligen,mediala,8,2000,jan_backman_0144f2,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4450,med själva vi vill ha en särskild utredning om mediers påverkan på barn och unga barn särskilt unga flickor har,mediers,9,2000,jan_backman_0144f2,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4451,vi anser att man måste ta ett samlat grepp om mediers påverkan på utveckling både och på annat sätt,mediers,10,2000,jan_backman_0144f2,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4452,utvecklingen för att förbättra villkoren för dessa och andra nya medier fru talman centerpartiet tycker att det är väldigt bra att,medier,10,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4453,och åsiktsbildningen är fri det här förutsätter att de medier som sprider information kan göra det på ett kritiskt och,medier,9,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4454,mellan tre och åtta år umgås med någon form av medier timmar och minuter per dag tyvärr står inte sveriges radio,medier,10,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4455,med hög jag ser med oro på hur tv mediet köper in alltfler och och dem,mediet,9,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4456,utgör en mindre men del av helheten när det mediala växer finns det större möjlighet att inom det skapa,mediala,9,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4457,för att ta ett samlat grepp om alla de mediala situationer som barn utsätts för och deras påverkan på,mediala,9,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4458,ju viktigt att alla människor får tillgång till det fria mediet vi vill därför att möjligheten hur en statligt,mediet,10,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4459,har de flesta länder någon form av av hur medier ska sköta i många fall är de och,medier,9,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4460,det handlar inte bara om television utan också om andra medier allt från till internet det är därför som vi,medier,10,2000,lennart_kollmats_42eeb5,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4461,etermedier måste ändras när utbudet och konkurrensen med andra medier ändras ny teknik nya och tittar och,medier,9,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4462,villkor för mångfald och konkurrens inom etermedierna som inom tryckta medier finns det ingen anledning att den offentliga kontrollen vare,medier,10,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4463,stället dags att låta det demokratiska samhällets grundläggande principer om mediernas mångfald och oberoende gälla även inom och utgångspunkten,mediernas,10,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4464,vad de gjorde det är oerhört viktigt att hålla dessa medier ifrån politisk då kan jag absolut inte förstå hur,medier,10,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4465,inte heller helt se på i de fristående mediernas situation i dag det är inte en som,mediernas,8,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4466,men radio är det mest mediet i sverige åtminstone om man räknar i tid som enskilda,mediet,5,2000,elisabeth_fleetwood_add08a,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4467,åtminstone om man räknar i tid som enskilda personer medier det finns ingenting att jämföra med radion är nämligen tillgänglig,medier,9,2000,elisabeth_fleetwood_add08a,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4468,när många av de människor som i dag sysslar med medier inte ens var då sade man till oss att,medier,10,2000,elisabeth_fleetwood_add08a,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4469,en stark osäkerhet över hur snabbt går dvs hur medier smälter samman och går in i varandra men en sak,medier,9,2000,elisabeth_fleetwood_add08a,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4470,tom denna miljon människor som kanske är mer beroende av medier som radio och tv ska den information den,medier,10,2000,patrik_norinder_5f3f78,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4471,att men ha nej punkt utredning om mediers påverkan på barn och unga för res för utskottet för,mediers,7,2000,marianne_andersson_083046,../riksdagen-corpus/corpus/200001/prot-200001--123.xml
4472,förvaltning av öppenhet mot medborgare företag kommuner organisationer och medier den kanske mest betydelsefulla av offentlighet är den sk,medier,9,2000,gustaf_von_essen_9aada7,../riksdagen-corpus/corpus/200001/prot-200001--15.xml
4473,många frågor många inblandade personer och mycket debatt i svenska medier det är också många timmar som har lagts ned på,medier,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--9.xml
4474,som skolverket i veckan att elever upplever i våra medier nu dagligen vad vi ska göra åt att eleverna,medier,9,2000,owe_hellberg_5f5e0a,../riksdagen-corpus/corpus/200001/prot-200001--99.xml
4475,på talet det är en tydlig politik som motverkar fria medier som inte av politiker den proposition som lagts fram,medier,10,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--67.xml
4476,fru talman jag har en fråga till försvarsministern mediernas rapportering för några veckor sedan om nya svarta i,mediernas,8,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--67.xml
4477,de har fått genom den här debatten och genom den mediala uppmärksamheten min förhoppning är att vi ska kunna hålla i,mediala,10,2000,kjell_eldensjo_71b336,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4478,har ställt ett antal frågor till mig som bla rör mediernas ansvar vid skildringar av krig och konflikter bakgrunden är att,mediernas,10,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4479,bakgrunden är att karin önskar en debatt om hur mediernas grundläggande demokratiska uppgift att granska olika makthavare massmedierna har,mediernas,9,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4480,det fria ordet och den fria åsiktsbildningen fria och självständiga massmedier är ett av demokratins ett grundläggande mål är,massmedier,10,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4481,demokratins ett grundläggande mål är därför att värna massmediernas självständiga ställning och principer om bla etableringsfrihet,massmediernas,8,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4482,för all verksamhet i ett samhälle där enskilda medier är från statens har den,medier,8,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4483,en enda eller ett fåtal förekomsten av många självständiga medier ger förutsättningar för en mångfald i till att,medier,9,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4484,journalistiska som i det offentliga samtalet i övrigt om mediernas roll i demokratin inte minst i denna kammare en sådan,mediernas,9,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4485,att ministern tycker att det är viktigt att man diskuterar mediernas roll speciellt när det gäller och krig och dessutom,mediernas,10,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4486,det gäller och krig och dessutom när det gäller mediernas av människor som ju alla har samma värde och,mediernas,9,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4487,hade tagit det här till sig i sin bok media som behandlar han mediernas betydelse för utvecklingen av första,media,9,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4488,till sig i sin bok media som behandlar han mediernas betydelse för utvecklingen av första och andra,mediernas,9,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4489,under det senaste varit ganska boken visar att mediernas uppgift har varit och är att i med de,mediernas,8,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4490,på under krig mot jugoslavien hade mediernas förutsättningar för att förmedla sitt budskap utvecklats till inför,mediernas,6,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4491,på en och objektiv av kritik mot mediernas att stödja och acceptera upprepade har,mediernas,7,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4492,och den fria åsiktsbildningen uppenbarligen långt ifrån alltid av massmediernas respekt för människors rätt att få veta sanningen hela sanningen,massmediernas,9,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4493,i tid såväl som i kan dessa massmediala kriget i som ett,massmediala,7,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4494,en det är svart och i den mediala det ska vara och det ska vara,mediala,7,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4495,vi själva har vårt det som handlar om mediernas makt,mediernas,8,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4496,med om att det är viktigt att vi har fria medier det är viktigt att man kan ställa krav på att,medier,10,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4497,jag skulle vilja föra in en annan inte bara mediernas rätt utan deras sätt att behandla dem som försöker komma,mediernas,9,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4498,dagbladet man kan alltså inte ha en annan mening än mediernas då blir man utsatt för sådana angrepp kulturministern har,mediernas,10,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4499,det fungerar det finns organisationer i som ska reglera mediernas sätt att arbeta man kan vända sig till och,mediernas,9,2000,bengt_silfverstrand_ac243b,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4500,när vi nu har den situationen i svenska medier är det bra att svenska politiker och inte minst svenska,medier,8,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4501,därmed har hon också bidragit till att något de massmediala som länge som ett över,massmediala,9,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4502,som påverkar tex sätt att arbeta och också mediernas sätt att arbeta i denna röra av ny,mediernas,8,2000,karin_wegestal_b8a6be,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4503,den lokala stärker men offentlighetsprincipen till lokala medier och att återge olika mål är också viktigt det ökar,medier,7,2000,runar_patriksson_83ac93,../riksdagen-corpus/corpus/200001/prot-200001--98.xml
4504,vara att mellan och inte framgår vid mediernas av detta kanske av hänsyn till den,mediernas,7,2000,birgitta_wistrand_c2aec0,../riksdagen-corpus/corpus/200001/prot-200001--71.xml
4505,beskriver läget det har varit enskilda fall exempel från medier och exempel på hur parlamentet har behandlats mm som har,medier,9,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4506,är väl känt uppmärksammas det väldigt lite i svenska medier och kommer kanske därför ibland lite i i svensk,medier,9,2000,urban_ahlin_3b0f9a,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4507,för vitryssland så att man kan få till stånd oberoende medier i vitryssland i dag är det endast och,medier,10,2000,urban_ahlin_3b0f9a,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4508,praktiken ute på landsbygden se till och stöd oberoende medier så att radio och tv som kan av den,medier,9,2000,urban_ahlin_3b0f9a,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4509,snart ska öppna en där sedan gäller det oberoende medier det som står i anna svar om att vi,medier,9,2000,anna_lindh_minister_1998,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4510,igen osv därför är det oerhört svårt för oberoende medier att verka även om vi ger dem pengar för att,medier,9,2000,anna_lindh_minister_1998,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4511,i ännu högre grad hjälper till att sätta vitryssland i mediernas och allmänhetens fokus det är därmed också ett väldigt effektivt,mediernas,10,2000,anders_ygeman_0adaa3,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4512,att utveckla en fick också väldigt stort medialt genomslag och det har andra företagare att pröva samarbete,medialt,7,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4513,kan komplettera med och genom att det blir ett medialt genomslag det skapas ett intresse ute i det är,medialt,9,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--59.xml
4514,miljö forskningen ger möjligheter och risker dagligen får vi i massmedier rapporter om vilka framsteg forskningen gör inom och,massmedier,10,2000,kjell_eldensjo_71b336,../riksdagen-corpus/corpus/200001/prot-200001--58.xml
4515,rapporter om som kommer från polisen och via medier om att det är och inne att,medier,8,2000,leif_carlson_003de4,../riksdagen-corpus/corpus/200001/prot-200001--70.xml
4516,våren och sommaren samma argument hela hösten samma argument i medier samma argument i utskottet och samma argument i kammaren just,medier,10,2000,chatrine_palsson_ahlgren_1941f0,../riksdagen-corpus/corpus/200001/prot-200001--48.xml
4517,krig och på liksom en om barn och medier som av förra kommer att sändas som,medier,8,2000,jan_erik_agren_d737e7,../riksdagen-corpus/corpus/200001/prot-200001--75.xml
4518,inte minst för oss liberaler dessa ska garanteras oavsett medium just nu pågår ett arbete inom eu med att,medium,9,2000,britt-marie_lindkvist_7539b0,../riksdagen-corpus/corpus/200001/prot-200001--88.xml
4519,tidigare har gjort naturligtvis har boken fått konkurrens från andra medier men jag kommer senare i mitt anförande att nämna vad,medier,10,2000,peter_pedersen_7cfba2,../riksdagen-corpus/corpus/200001/prot-200001--88.xml
4520,uppfattning fortfarande den viktigaste trots konkurrens från nya medier det är viktigt ja grundläggande att redan i få,medier,8,2000,peter_pedersen_7cfba2,../riksdagen-corpus/corpus/200001/prot-200001--88.xml
4521,ett sätt fru talman att öka tillgängligheten till dessa medier kan vara att pengar för av låt,medier,9,2000,inger_davidson_300533,../riksdagen-corpus/corpus/200001/prot-200001--88.xml
4522,lagstiftning som ska motverka den då syftar hon naturligtvis på medier av ett helt annat slag än dem som vi diskuterar,medier,10,2000,agneta_ringman_3128b2,../riksdagen-corpus/corpus/200001/prot-200001--88.xml
4523,både unga och gamla människor i sverige men även utomlands massmediernas bilder av dessa fruktansvärda från och inom,massmediernas,10,2000,harald_nordlund_32ba74,../riksdagen-corpus/corpus/200001/prot-200001--63.xml
4524,uppträdande och i valet har han i flera israeliska medier uttalat att han inte är beredd att lämna över något,medier,9,2000,bertil_persson_5e675e,../riksdagen-corpus/corpus/200001/prot-200001--62.xml
4525,respekt för mänskliga rättigheter det krävs demokrati fri debatt fria medier man behöver aktiva enskilda organisationer sk med kunskaper och,medier,10,2000,berndt_ekholm_4300ce,../riksdagen-corpus/corpus/200001/prot-200001--62.xml
4526,den turkiska tidningen artiklar som upp av andra medier såväl inom som utom turkiet det ledde till att,medier,8,2000,unknown,../riksdagen-corpus/corpus/200001/prot-200001--62.xml
4527,i landet det fick oerhört mycket utrymme också i turkiska medier och i diskussionen i turkiet men man såg också att,medier,10,2000,marianne_andersson_083046,../riksdagen-corpus/corpus/200001/prot-200001--62.xml
4528,av betydelse i dag arbetet av den mediala på eus kommissionen och parlamentet jag kan konstatera,mediala,7,2000,rigmor_stenmark_9c92ff,../riksdagen-corpus/corpus/200001/prot-200001--62.xml
4529,fel riktning när det gäller möjligheterna att ta del av medier och information herr talman av papperstidningar är ett problem,medier,10,2000,owe_hellberg_5f5e0a,../riksdagen-corpus/corpus/200001/prot-200001--76.xml
4530,är en mycket fråga samtidigt vet vi att det medium som vi medborgare ägnar mest tid åt varje dag fortfarande,medium,9,2000,owe_hellberg_5f5e0a,../riksdagen-corpus/corpus/200001/prot-200001--76.xml
4531,av vi får enligt min åsikt inte heller styras av medier utan det måste väl beslut som bygger på,medier,10,2000,siw_persson_08a9a5,../riksdagen-corpus/corpus/200001/prot-200001--76.xml
4532,måste också följa upp i själva i amerikanska medier pågår ständigt debatt om hur alla filmer påverkar barns,medier,8,2000,ake_gustavsson_34cacb,../riksdagen-corpus/corpus/200001/prot-200001--76.xml
4533,veta det det har redan visat sig i artiklar i medier att redan i dag har människor med annan,medier,10,2000,maj-inger_klingvall_bd0288,../riksdagen-corpus/corpus/200001/prot-200001--89.xml
4534,informerad dessutom saknar en chef i press och övriga massmedia har det förekommit uppgifter om att hela skall läggas,massmedia,9,1981,björn_molin_minister_1981,../riksdagen-corpus/corpus/198182/prot-198182--31.xml
4535,former vid och för mellan företag myndigheter i massmedia osv samhället förändras och påverkas av vi socialdemokrater vill,massmedia,8,1981,birgitta_hambraeus_ee1aaf,../riksdagen-corpus/corpus/198182/prot-198182--151.xml
4536,det var ju inte vi som gjorde det det var massmedia som via i fick möjlighet att räkna på,massmedia,10,1981,birgit_friggebo_minister_1981,../riksdagen-corpus/corpus/198182/prot-198182--25.xml
