doc,w,z,word
7094,72,1,till
7094,2568,1,utskottets
7094,323,0,förslag
7095,408,3,radio
7095,43,3,och
7095,1244,3,filmer
7095,43,4,och
7095,839,3,videogram
7095,43,3,och
7095,1151,3,liknande
7095,252,4,medier
7095,833,3,yttrandefriheten
7095,383,4,dessa
7095,96,4,andra
7095,252,4,medier
7095,17,3,det
7095,834,3,tryckta
7095,2305,4,ordet
7095,49,4,har
7096,43,2,och
7096,839,2,videogram
7096,43,1,och
7096,1151,2,liknande
7096,252,2,medier
7096,833,4,yttrandefriheten
7096,383,2,dessa
7096,96,2,andra
7096,252,1,medier
7096,17,2,det
7096,834,2,tryckta
7096,2305,1,ordet
7096,49,2,har
7096,1402,2,hittills
7096,46,2,under
7096,17,2,det
7096,127,2,mindre
7097,507,1,nämligen
7097,23,0,ett
7097,154,4,väsentligt
7097,2278,4,stärkt
7097,2261,1,skydd
7097,1,4,för
7097,833,1,yttrandefriheten
7097,148,3,också
7097,96,4,andra
7097,252,0,medier
7097,17,0,det
7097,834,1,tryckta
7097,2305,1,ordet
7097,182,2,naturligtvis
7097,204,4,får
7097,34,0,inte
7097,2344,3,bred
7097,2981,3,enighet
7098,43,2,och
7098,92,2,den
7098,96,2,andra
7098,49,4,har
7098,403,4,gällt
7098,0,2,att
7098,96,2,andra
7098,252,4,medier
7098,218,2,tidningar
7098,43,2,och
7098,1245,2,böcker
7098,506,2,samma
7098,2355,2,grundlagsskydd
7098,44,2,som
7098,601,4,tryckfrihetsförordningen
7098,209,1,ger
7098,834,2,tryckta
7099,833,3,yttrandefriheten
7099,49,2,har
7099,770,2,funnits
7099,113,2,sedan
7099,321,0,talet
7099,164,2,men
7099,1891,0,tanken
7099,0,3,att
7099,212,0,nya
7099,252,2,medier
7099,506,0,samma
7099,2355,2,grundlagsskydd
7099,44,3,som
7099,17,2,det
7099,834,2,tryckta
7099,2305,2,ordet
7099,34,2,inte
7099,1461,2,alls
7100,49,1,har
7100,1073,2,partiernas
7100,849,2,skilda
7100,1111,1,utgångspunkter
7100,3022,1,synen
7100,212,1,nya
7100,252,2,medier
7100,43,3,och
7100,3022,1,synen
7100,1848,2,statens
7100,1875,2,inflytande
7100,246,1,över
7100,383,3,dessa
7100,252,2,medier
7100,0,2,att
7101,212,1,nya
7101,252,4,medier
7101,43,1,och
7101,3022,1,synen
7101,1848,3,statens
7101,1875,1,inflytande
7101,246,1,över
7101,383,1,dessa
7101,252,1,medier
7101,0,1,att
7101,23,1,ett
7101,2355,4,grundlagsskydd
7101,1497,1,endast
7101,1,1,för
7101,17,1,det
7101,834,1,tryckta
7101,2305,1,ordet
7101,1062,1,visar
7102,834,3,tryckta
7102,2305,2,ordet
7102,1062,2,visar
7102,750,4,tyvärr
7102,0,4,att
7102,1260,3,acceptera
7102,212,2,nya
7102,915,3,mediernas
7102,760,2,betydelse
7102,43,1,och
7102,934,3,genomslagskraft
7102,202,3,förslaget
7102,44,2,som
7102,74,3,dag
7102,183,2,skall
7103,200,3,helt
7103,437,3,fel
7103,92,3,den
7103,1172,3,tekniska
7103,526,2,utvecklingen
7103,498,3,går
7103,1654,3,fort
7103,212,3,nya
7103,252,2,medier
7103,32,3,kan
7103,198,3,utvecklas
7103,43,3,och
7103,1350,3,ställa
7103,411,3,regler
7103,43,2,och
7103,2546,2,gränser
7103,2132,2,ända
7104,1396,0,beredd
7104,0,2,att
7104,1301,3,grundlag
7104,833,0,yttrandefriheten
7104,96,2,andra
7104,101,2,media
7104,834,3,tryckta
7104,17,2,det
7104,75,0,innebär
7104,182,0,naturligtvis
7104,34,3,inte
7104,0,2,att
7104,32,2,kan
7105,43,2,och
7105,467,1,hårt
7105,27,2,detta
7105,32,1,kan
7105,929,1,massmedial
7105,2808,2,koncentration
7105,292,1,varje
7105,3,1,fall
7105,164,4,men
7105,137,2,även
7105,44,2,som
7106,164,2,men
7106,17,3,det
7106,325,2,grundläggande
7106,2245,2,problemet
7106,0,3,att
7106,17,4,det
7106,6,3,massmedia
7106,23,2,ett
7106,499,2,annat
7106,1114,3,hot
7106,2624,2,tidningarnas
7106,365,3,möjligheter
7106,0,0,att
7106,2301,2,finansiera
7106,460,0,sin
7107,1276,4,reklam
7107,3177,4,etermedier
7107,201,2,saknar
7107,460,4,sin
7107,601,4,tryckfrihetsförordningen
7107,1,4,för
7107,834,2,tryckta
7107,252,4,medier
7107,200,3,helt
7107,2234,4,enkelt
7107,854,3,därför
7107,0,4,att
7107,218,4,tidningar
7107,43,4,och
7107,2316,4,tidskrifter
7107,147,4,utan
7107,1790,4,annonser
7107,361,2,skulle
7108,495,2,hade
7108,15,4,man
7108,1454,0,erfarenhet
7108,133,2,hur
7108,2090,2,censur
7108,101,2,media
7108,32,0,kan
7108,2806,2,utnyttjas
7108,2535,0,statsmakten
7108,1,3,för
7108,0,3,att
7108,2040,0,inskränka
7108,92,2,den
7108,2265,0,fri
7109,0,2,att
7109,2788,2,artikel
7109,130,2,genom
7109,0,4,att
7109,268,2,kravet
7109,270,2,mellan
7109,14,1,olika
7109,252,2,medier
7109,2949,2,satts
7109,1608,2,spel
7109,1046,2,dvs
7109,130,4,genom
7109,0,4,att
7109,396,2,rätten
7109,72,2,till
7109,43,2,och
7110,72,3,till
7110,43,4,och
7110,1497,3,endast
7110,267,3,vissa
7110,833,1,yttrandefriheten
7110,6,3,massmedia
7110,183,2,skall
7110,656,3,gälla
7110,162,3,lika
7110,1586,3,oavsett
7110,322,2,form
7110,0,1,att
7110,113,2,sedan
7110,1172,2,tekniska
7110,2298,2,förutsättningarna
7111,16,1,borde
7111,441,3,vara
7111,2514,1,engagerade
7111,235,3,ledamöter
7111,1299,3,alltid
7111,162,1,lika
7111,101,3,media
7111,16,1,borde
7111,12,1,med
7111,108,3,sina
7111,43,3,och
7111,2821,3,allting
7111,16,2,borde
7111,441,2,vara
7111,227,1,full
7112,44,1,som
7112,92,2,den
7112,74,2,dag
7112,387,1,blev
7112,23,2,ett
7112,434,0,våra
7112,252,0,medier
7112,465,2,tre
7112,1362,1,saker
7112,1492,2,yttrandefrihetsgrundlagen
7112,75,1,innebär
7112,1430,2,steg
7112,1431,2,framåt
7112,27,4,detta
7112,1699,1,avseende
7113,2548,4,dåligt
7113,43,4,och
7113,1624,1,lagen
7113,729,1,lyckas
7113,34,1,inte
7113,930,4,skydda
7113,833,1,yttrandefriheten
7113,252,0,medier
7113,147,4,utan
7113,1957,0,uttalar
7113,1219,4,stället
7113,1156,1,närmast
7114,130,0,genom
7114,2508,0,mångfalden
7114,953,0,når
7114,15,0,man
7114,1574,0,oberoende
7114,26,0,just
7114,854,0,därför
7114,541,2,alla
7114,1555,0,mediers
7114,336,4,rätt
7114,72,3,till
7114,2265,0,fri
7114,1593,0,finansiering
7114,2484,2,omedelbart
7114,72,2,till
7114,833,1,yttrandefriheten
7114,505,0,propositionen
7115,108,4,sina
7115,2543,4,produkter
7115,44,4,som
7115,51,4,måste
7115,147,3,utan
7115,17,3,det
7115,541,4,alla
7115,1555,4,mediers
7115,336,4,rätt
7115,0,4,att
7115,2946,4,välja
7115,460,4,sin
7115,461,4,egen
7115,92,4,den
7115,2013,3,nuvarande
7115,655,4,situationen
7116,2828,0,rimligt
7116,0,1,att
7116,833,1,yttrandefriheten
7116,183,1,skall
7116,441,1,vara
7116,72,1,till
7116,267,1,vissa
7116,1675,1,typer
7116,252,4,medier
7116,147,1,utan
7116,203,1,säger
7116,0,4,att
7116,183,3,skall
7116,227,1,full
7116,703,3,yttrandefrihet
7116,147,2,utan
7117,49,3,har
7117,1797,2,lyssnat
7117,72,4,till
7117,87,1,några
7117,43,1,och
7117,414,3,sett
7117,2042,2,ännu
7117,883,4,fler
7117,101,1,media
7117,2245,1,problemet
7117,0,1,att
7117,482,1,ord
7117,43,3,och
7117,1712,3,handling
7117,2027,1,två
7117,849,3,skilda
7117,1362,0,saker
7118,815,1,televisionens
7118,43,1,och
7118,204,0,får
7118,223,4,bättre
7118,365,4,möjligheter
7118,0,1,att
7118,1425,2,hävda
7118,556,1,sitt
7118,2379,3,eget
7118,25,1,medium
7118,108,1,sina
7118,312,3,egna
7118,1198,1,villkor
7118,183,1,skall
7118,529,3,bli
7118,127,1,mindre
7118,43,3,och
7118,125,1,mer
7119,342,3,mycket
7119,615,0,arbete
7119,1,3,för
7119,1373,0,kultur
7119,703,3,yttrandefrihet
7119,43,0,och
7119,2382,3,mångfald
7119,541,0,alla
7119,252,0,medier
7119,45,3,han
7119,49,0,har
7119,401,3,varit
7119,43,3,och
7119,342,3,mycket
7120,43,0,och
7120,1062,4,visar
7120,541,1,alla
7120,0,1,att
7120,17,2,det
7120,23,4,ett
7120,25,4,medium
7120,275,1,allmänheten
7120,43,2,och
7120,0,4,att
7120,159,0,vad
7120,44,4,som
7121,1172,3,tekniska
7121,526,2,utvecklingen
7121,77,2,många
7121,212,2,nya
7121,365,0,möjligheter
7121,34,0,inte
7121,240,3,minst
7121,915,2,mediernas
7121,1528,2,värld
7121,43,2,och
7121,739,0,således
7121,114,2,flera
7121,2913,2,alternativa
7121,878,0,val
7121,32,2,kan
7121,92,3,den
7121,1086,1,enskilde
7122,212,2,nya
7122,236,1,partier
7122,43,4,och
7122,212,3,nya
7122,290,2,politiker
7122,1625,2,skapar
7122,12,1,med
7122,727,4,hjälp
7122,6,2,massmedia
7122,385,3,stor
7122,105,3,kring
7122,81,2,små
7122,125,3,mer
7122,1178,2,dagar
7122,49,1,har
7123,385,4,stor
7123,105,4,kring
7123,81,4,små
7123,125,4,mer
7123,1178,4,dagar
7123,49,4,har
7123,6,4,massmedia
7123,711,4,ägnat
7123,71,4,sig
7123,23,2,ett
7123,76,4,problem
7123,34,4,inte
7123,1025,4,kunde
7123,1057,4,lösa
7123,225,4,svenska
7124,622,1,haft
7124,495,0,hade
7124,485,2,aldrig
7124,401,1,varit
7124,1174,2,möjligt
7124,999,0,företrädare
7124,1,1,för
7124,6,4,massmedia
7124,622,4,haft
7124,55,0,intresse
7124,43,4,och
7124,1037,0,förmåga
7124,0,1,att
7124,1507,2,läsa
7124,17,0,det
7124,836,0,aktuella
7124,2652,4,betänkandet
7124,43,1,och
7125,0,1,att
7125,418,1,göra
7125,427,2,intressant
7125,43,1,och
7125,34,2,inte
7125,543,1,första
7125,1287,1,hand
7125,6,4,massmedia
7125,164,1,men
7125,92,1,den
7125,32,2,kan
7125,3124,1,uppstå
7125,30,3,där
7125,148,2,också
7125,17,2,det
7125,854,2,därför
7125,44,1,som
7126,3033,3,riktat
7126,83,3,mot
7126,680,4,honom
7126,43,3,och
7126,0,3,att
7126,45,4,han
7126,155,4,kommer
7126,0,3,att
7126,3200,3,återkomma
7126,6,0,massmedia
7126,43,3,och
7126,204,4,får
7126,128,4,väl
7126,1034,0,fortsätta
7127,146,0,bara
7127,0,3,att
7127,339,0,beklaga
7127,92,3,den
7127,61,0,debatt
7127,44,0,som
7127,1398,3,ute
7127,101,3,media
7127,17,2,det
7127,38,1,gäller
7127,383,0,dessa
7127,109,0,frågor
7127,92,3,den
7127,49,2,har
7127,1210,3,saken
7127,43,3,och
7128,44,1,som
7128,0,2,att
7128,495,3,hade
7128,73,2,beslutet
7128,23,3,ett
7128,224,3,sätt
7128,43,3,och
7128,6,1,massmedia
7128,23,4,ett
7128,499,0,annat
7128,43,3,och
7128,12,1,med
7128,0,2,att
7128,49,1,har
7129,49,4,har
7129,148,4,också
7129,1129,0,följts
7129,342,4,mycket
7129,61,0,debatt
7129,627,4,såväl
7129,6,3,massmedia
7129,43,0,och
7129,92,4,den
7129,103,4,allmänna
7129,177,0,opinionen
7129,44,4,som
7129,62,0,här
7129,226,2,riksdagen
7129,17,4,det
7130,279,4,senare
7130,62,1,här
7130,74,1,dag
7130,17,4,det
7130,361,4,skulle
7130,456,1,främst
7130,1250,1,skada
7130,2479,1,försvaret
7130,0,1,att
7130,101,1,media
7130,92,1,den
7130,212,1,nya
7130,44,4,som
7130,0,0,att
7130,226,4,riksdagen
7130,1050,4,sätter
7131,951,2,verkar
7131,44,2,som
7131,34,2,inte
7131,49,2,har
7131,401,2,varit
7131,1739,0,hemma
7131,43,2,och
7131,679,0,hört
7131,1640,2,medias
7131,1704,2,rapporter
7131,23,2,ett
7131,2187,2,tag
7131,92,2,den
7131,1038,2,politiska
7131,655,0,situationen
7131,2598,2,europa
7132,74,3,dag
7132,147,3,utan
7132,148,1,också
7132,113,2,sedan
7132,99,0,tid
7132,115,1,tillbaka
7132,86,1,kunnat
7132,1507,1,läsa
7132,6,3,massmedia
7132,0,1,att
7132,17,1,det
7132,34,3,inte
7132,49,3,har
7132,401,1,varit
7132,342,1,mycket
7132,12,3,med
7133,3099,1,bedömning
7133,44,1,som
7133,112,1,regeringen
7133,17,3,det
7133,44,3,som
7133,2777,3,praktiken
7133,3255,3,uteslutande
7133,1190,0,diskuterats
7133,6,3,massmedia
7133,34,3,inte
7133,84,3,stora
7133,1324,0,avgörande
7133,1872,3,principiella
7133,150,3,frågorna
7133,147,0,utan
7134,1094,1,föra
7134,190,3,fram
7134,320,1,redan
7134,2815,2,februari
7134,498,2,går
7134,72,2,till
7134,6,1,massmedia
7134,43,1,och
7134,203,1,säger
7134,0,1,att
7134,45,1,han
7134,183,2,skall
7134,529,2,bli
7135,45,1,han
7135,2708,1,satt
7135,12,0,med
7135,49,2,har
7135,677,2,gått
7135,6,0,massmedia
7135,43,2,och
7135,873,1,sagt
7135,0,0,att
7135,15,0,man
7135,34,0,inte
7135,732,0,velat
7135,1018,0,tala
7135,12,1,med
7135,680,0,honom
7135,92,1,den
7136,15,1,man
7136,248,2,blir
7136,0,1,att
7136,17,0,det
7136,15,3,man
7136,49,1,har
7136,873,1,sagt
7136,101,4,media
7136,507,3,nämligen
7136,0,4,att
7136,1773,0,driva
7136,1491,2,verksamheten
7136,23,0,ett
7136,1370,3,visst
7136,12,0,med
7137,164,0,men
7137,1669,2,medel
7137,151,4,jag
7137,49,2,har
7137,2153,4,intensiv
7137,1985,4,opinionsbildning
7137,101,2,media
7137,46,4,under
7137,465,4,tre
7137,788,0,års
7137,99,2,tid
7137,151,4,jag
7137,43,2,och
7137,96,1,andra
7137,716,2,intresserade
7137,92,0,den
7138,44,1,som
7138,49,2,har
7138,680,2,honom
7138,17,2,det
7138,62,0,här
7138,678,2,fallet
7138,6,0,massmedia
7138,205,0,kanske
7138,32,2,kan
7138,2157,0,hjälpa
7138,265,0,mig
7138,0,2,att
7138,797,1,svar
7138,498,1,går
7139,83,0,mot
7139,1535,0,tydliga
7139,2156,0,anders
7139,1206,0,björck
7139,49,1,har
7139,420,2,gjort
7139,211,0,tidigare
7139,6,0,massmedia
7139,0,2,att
7139,17,2,det
7139,424,0,fortfarande
7139,53,0,finns
7139,53,0,finns
7139,17,2,det
7139,433,0,inga
7140,1,0,för
7140,1388,1,svaret
7140,46,1,under
7140,47,1,senaste
7140,1742,1,veckorna
7140,49,1,har
7140,17,0,det
7140,110,0,bla
7140,6,0,massmedia
7140,245,1,vilka
7140,43,0,och
7140,3025,1,besparingar
7140,44,0,som
7140,112,1,regeringen
7140,32,1,kan
7141,43,2,och
7141,14,3,olika
7141,224,2,sätt
7141,148,2,också
7141,209,3,ger
7141,964,3,uttryck
7141,1,3,för
7141,888,1,diskussionen
7141,6,3,massmedia
7141,92,2,den
7141,43,3,och
7142,12,3,med
7142,44,1,som
7142,110,2,bla
7142,361,3,skulle
7142,2157,3,hjälpa
7142,374,0,upp
7142,2506,4,ekonomi
7142,1759,1,håller
7142,4,1,enligt
7142,6,0,massmedia
7142,320,3,redan
7142,0,0,att
7142,374,3,upp
7142,84,3,stora
7142,49,3,har
7142,988,0,aviserat
7143,33,1,verkligen
7143,495,1,hade
7143,3045,3,behövt
7143,27,3,detta
7143,49,1,har
7143,561,0,uppmärksammats
7143,21,3,framför
7143,22,3,allt
7143,6,1,massmedia
7143,769,3,sistone
7143,151,1,jag
7143,1022,3,tror
7143,148,1,också
7143,0,3,att
7143,17,1,det
7143,436,1,viktigt
7143,0,1,att
7144,460,4,sin
7144,376,3,fråga
7144,0,1,att
7144,17,1,det
7144,269,4,förekommit
7144,5,4,uppgifter
7144,6,4,massmedia
7144,0,4,att
7144,1306,1,dra
7144,1663,4,landets
7145,1711,4,politiskt
7145,0,4,att
7145,418,4,göra
7145,225,2,svenska
7145,1342,1,folket
7145,248,4,blir
7145,843,4,dagligen
7145,101,4,media
7145,0,4,att
7145,2326,4,ekonomin
7145,11,4,sverige
7145,485,1,aldrig
7145,49,4,har
7145,401,1,varit
7145,2620,4,dålig
7146,62,3,här
7146,2215,3,organisationen
7146,130,3,genom
7146,0,3,att
7146,34,3,inte
7146,636,3,sprida
7146,1103,1,korrekt
7146,338,3,information
7146,49,3,har
7146,137,3,även
7146,6,0,massmedia
7146,617,3,bidragit
7146,72,1,till
7146,58,1,denna
7146,2214,3,ökade
7146,759,0,oro
7146,73,1,beslutet
7146,140,3,möjligheten
7146,0,3,att
7146,2703,1,försäkra
7147,12,2,med
7147,17,1,det
7147,49,4,har
7147,307,2,via
7147,677,2,gått
7147,77,2,många
7147,252,2,medier
7147,151,4,jag
7147,651,2,hoppas
7147,0,4,att
7147,1160,2,justitieministern
7147,1207,4,förstår
7147,0,2,att
7147,597,2,budskap
7147,1625,4,skapar
7148,23,0,ett
7148,200,3,helt
7148,188,3,nytt
7148,2547,2,departement
7148,44,1,som
7148,148,0,också
7148,204,2,får
7148,1741,0,ansvaret
7148,1,0,för
7148,101,0,media
7148,43,0,och
7148,3198,2,flyktingpolitiken
7148,150,0,frågorna
7148,32,2,kan
7148,34,2,inte
7148,431,0,ses
7149,27,4,detta
7149,182,3,naturligtvis
7149,1078,3,mängd
7149,109,0,frågor
7149,43,4,och
7149,60,4,kräver
7149,101,4,media
7149,49,3,har
7149,17,3,det
7149,773,4,framkommit
7149,0,1,att
7149,17,2,det
7149,2812,3,universitet
7149,43,2,och
7150,637,3,kunskap
7150,477,3,samhället
7150,43,2,och
7150,1135,2,demokratin
7150,74,1,dag
7150,1480,2,sprids
7150,1088,0,mest
7150,349,2,visa
7150,6,2,massmedia
7150,44,2,som
7150,209,1,ger
7150,31,2,människor
7150,338,3,information
7150,884,3,politiken
7150,130,2,genom
7150,77,3,många
7150,857,2,gånger
7150,3008,2,ytliga
7151,30,0,där
7151,312,3,egna
7151,970,1,förhållandevis
7151,81,0,små
7151,30,3,där
7151,92,0,den
7151,935,0,massmediala
7151,104,0,debatten
7151,209,3,ger
7151,2756,3,föga
7151,43,3,och
7151,30,0,där
7151,3173,2,tillgången
7151,1347,3,fakta
7152,72,3,till
7152,372,2,dagens
7152,2107,4,nivå
7152,1272,2,tänker
7152,2179,4,arbetsmarknadsministern
7152,1671,3,vidta
7152,87,2,några
7152,2,3,åtgärder
7152,3148,2,luleå
7152,4,4,enligt
7152,6,1,massmedia
7152,0,2,att
7152,294,4,lägga
7152,2069,2,ner
7152,3148,2,luleå
7153,49,2,har
7153,131,3,blivit
7153,1534,2,väldigt
7153,2751,1,oroad
7153,1192,1,diskussioner
7153,218,2,tidningar
7153,96,2,andra
7153,439,2,massmedier
7153,43,2,och
7153,499,2,annat
7153,255,3,håll
7153,30,2,där
7153,15,2,man
7153,49,2,har
7153,373,2,tagit
7153,374,2,upp
7153,244,3,frågan
7154,36,1,någon
7154,207,1,annan
7154,92,1,den
7154,1508,4,regering
7154,151,1,jag
7154,298,4,tillhör
7154,151,1,jag
7154,825,4,känner
7154,307,1,via
7154,101,1,media
7154,72,1,till
7154,678,4,fallet
7154,12,1,med
7154,2195,1,person
7154,44,1,som
7154,1177,4,tydligen
7154,49,1,har
7154,2949,1,satts
7155,112,1,regeringen
7155,2579,1,presenterade
7155,556,1,sitt
7155,1422,1,januari
7155,387,1,blev
7155,6,1,massmedia
7155,17,1,det
7155,153,1,var
7155,206,2,något
7155,44,1,som
7155,34,1,inte
7155,1025,1,kunde
7155,1260,1,acceptera
7156,17,4,det
7156,49,2,har
7156,15,4,man
7156,420,0,gjort
7156,1328,2,ordentligt
7156,46,4,under
7156,279,4,senare
7156,99,4,tid
7156,686,2,både
7156,6,4,massmedia
7156,43,3,och
7156,2142,2,utskott
7156,480,4,osv
7156,17,4,det
7156,1310,3,märkligt
7156,0,3,att
7156,1060,2,socialdemokraterna
7157,15,3,man
7157,1943,2,nämner
7157,1432,3,däremot
7157,34,1,inte
7157,6,3,massmedia
7157,0,4,att
7157,1405,3,demokrati
7157,1912,1,samtidigt
7157,49,1,har
7157,677,1,gått
7157,1583,3,emot
7157,2568,3,utskottets
7157,43,3,och
7158,367,0,nyheter
7158,918,1,skrev
7158,1085,1,ledare
7158,1,1,för
7158,87,1,några
7158,449,1,månader
7158,113,1,sedan
7158,92,4,den
7158,935,4,massmediala
7158,2166,1,seriöst
7158,240,1,minst
7158,873,1,sagt
7158,1133,4,begränsad
7158,2944,1,förvisso
7159,96,1,andra
7159,43,0,och
7159,96,4,andra
7159,597,1,budskap
7159,44,1,som
7159,543,1,första
7159,1287,1,hand
7159,1636,0,fångar
7159,56,1,massmedias
7159,55,0,intresse
7159,43,1,och
7159,44,1,som
7159,209,0,ger
7159,2070,1,rubriker
7159,151,3,jag
7159,495,1,hade
7159,148,3,också
7159,504,0,tänkt
7159,509,1,kommentera
7160,984,3,herr
7160,985,3,talman
7160,92,1,den
7160,935,3,massmediala
7160,2045,3,diverse
7160,2,4,åtgärder
7160,32,1,kan
7160,15,1,man
7160,182,3,naturligtvis
7160,34,3,inte
7161,44,1,som
7161,49,2,har
7161,2154,2,kommunerna
7161,43,1,och
7161,44,1,som
7161,267,2,vissa
7161,101,4,media
7161,49,2,har
7161,420,1,gjort
7161,23,0,ett
7161,453,0,stort
7161,648,1,hörde
7161,110,1,bla
7162,17,0,det
7162,62,3,här
7162,2973,1,exemplet
7162,2736,2,togs
7162,374,0,upp
7162,854,0,därför
7162,0,0,att
7162,17,3,det
7162,1062,0,visar
7162,0,1,att
7162,101,1,media
7162,49,1,har
7162,1390,1,förhållandena
7162,200,3,helt
7162,2682,1,felaktigt
7162,984,3,herr
7162,985,3,talman
7162,151,0,jag
7162,640,1,vet
7162,148,0,också
7163,2627,3,vars
7163,1337,0,ledning
7163,1737,2,försökte
7163,2188,0,skaffa
7163,71,0,sig
7163,2210,3,extra
7163,130,3,genom
7163,0,3,att
7163,101,0,media
7163,233,0,offentligt
7163,995,3,samt
7163,610,3,allmänt
7163,1989,3,gav
7163,23,3,ett
7163,1881,0,intryck
7164,62,3,här
7164,2652,2,betänkandet
7164,43,0,och
7164,44,0,som
7164,49,2,har
7164,1286,0,rönt
7164,342,0,mycket
7164,453,2,stort
7164,55,0,intresse
7164,6,3,massmedia
7164,38,1,gäller
7164,17,0,det
7164,148,3,också
7164,376,0,fråga
7164,44,1,som
7165,49,1,har
7165,526,2,utvecklingen
7165,197,2,trots
7165,27,0,detta
7165,677,1,gått
7165,437,1,fel
7165,1124,1,riktning
7165,104,1,debatten
7165,6,2,massmedia
7165,47,2,senaste
7165,801,1,åren
7165,2053,1,livsmedel
7165,301,2,etc
7165,49,1,har
7165,2701,1,påverkat
7166,2053,2,livsmedel
7166,301,2,etc
7166,49,4,har
7166,2701,2,påverkat
7166,1845,4,kommunala
7166,2201,1,ställningstaganden
7166,34,1,inte
7166,240,0,minst
7166,37,2,när
7166,6,1,massmedia
7166,12,2,med
7166,2662,2,karlsson
7166,2902,2,drev
7166,762,2,all
7167,1293,4,vem
7167,44,4,som
7167,204,0,får
7167,2039,0,bedriva
7167,3210,4,handel
7167,30,4,där
7167,259,4,vilket
7167,6,4,massmedia
7167,134,4,ofta
7167,1006,4,missuppfattning
7167,2245,4,problemet
7167,0,4,att
7167,77,4,många
7167,633,4,gärna
7167,293,0,vill
7168,17,0,det
7168,62,2,här
7168,299,4,tillfället
7168,0,3,att
7168,17,3,det
7168,1,0,för
7168,63,3,kammaren
7168,6,0,massmedia
7168,49,2,har
7168,3243,1,berättat
7168,27,2,detta
7168,17,1,det
7168,23,0,ett
7168,1430,4,steg
7168,1,4,för
7169,984,0,herr
7169,985,3,talman
7169,49,3,har
7169,225,3,svenska
7169,6,4,massmedia
7169,86,3,kunnat
7169,1507,3,läsa
7169,400,4,protester
7169,44,4,som
7169,2605,3,tyskland
7169,49,4,har
7169,2967,4,framfört
7170,0,1,att
7170,17,1,det
7170,436,0,viktigt
7170,0,1,att
7170,221,0,barn
7170,43,1,och
7170,1540,1,ungdomar
7170,83,1,mot
7170,915,1,mediernas
7170,1721,1,spridning
7170,1865,1,grovt
7170,1246,1,våld
7170,43,3,och
7170,499,0,annat
7170,151,0,jag
7170,2888,1,övertygad
7171,44,0,som
7171,787,1,skedde
7171,43,2,och
7171,44,2,som
7171,21,1,framför
7171,22,1,allt
7171,1063,1,kom
7171,72,1,till
7171,964,3,uttryck
7171,6,1,massmedia
7171,37,2,när
7171,92,4,den
7171,2168,1,mars
7171,43,1,och
7171,113,4,sedan
7172,36,1,någon
7172,954,2,mån
7172,0,1,att
7172,529,3,bli
7172,638,3,jordbruksministern
7172,297,1,själv
7172,43,3,och
7172,182,0,naturligtvis
7172,148,0,också
7172,6,1,massmedia
7172,164,0,men
7172,768,1,namn
7172,51,2,måste
7172,17,2,det
7172,2239,1,sägas
7172,0,3,att
7172,342,2,mycket
7173,1766,4,egentligen
7173,402,3,särskilt
7173,489,1,bra
7173,1391,4,enbart
7173,84,3,stora
7173,2320,2,intresseorganisationer
7173,43,3,och
7173,6,1,massmedia
7173,17,4,det
7173,643,0,vore
7173,15,1,man
7173,36,2,någon
7173,1082,1,gång
7173,1025,4,kunde
7174,1579,3,utredning
7174,2627,4,vars
7174,2996,2,direktiv
7174,987,2,innan
7174,383,4,dessa
7174,1312,2,händelser
7174,2736,2,togs
7174,374,3,upp
7174,6,1,massmedia
7174,0,2,att
7174,580,4,bidra
7174,72,4,till
7174,489,4,bra
7174,61,4,debatt
7174,109,0,frågor
7175,1982,4,underlag
7175,1,4,för
7175,92,3,den
7175,34,4,inte
7175,240,0,minst
7175,421,1,uttalanden
7175,1,4,för
7175,6,0,massmedia
7175,44,4,som
7175,1,1,för
7175,955,4,socialstyrelsen
7175,450,1,gjorde
7175,23,1,ett
7175,342,0,mycket
7175,1173,0,tidigt
7176,27,1,detta
7176,33,1,verkligen
7176,859,1,regeringens
7176,691,2,uppfattning
7176,92,1,den
7176,310,1,tredje
7176,2535,1,statsmakten
7176,1046,0,dvs
7176,101,1,media
7176,32,1,kan
7176,162,2,lika
7176,302,1,litet
7176,44,4,som
7176,92,1,den
7176,543,1,första
7176,2535,1,statsmakten
7176,226,1,riksdagen
7176,43,1,och
7176,92,0,den
7177,44,4,som
7177,183,4,skall
7177,156,0,föras
7177,379,0,hela
7177,364,4,vägen
7177,37,0,när
7177,17,0,det
7177,38,0,gäller
7177,541,2,alla
7177,101,4,media
7177,984,4,herr
7177,985,4,talman
7177,151,0,jag
7177,640,4,vet
7177,34,0,inte
7177,766,4,riktigt
7178,984,3,herr
7178,985,0,talman
7178,17,2,det
7178,305,0,givet
7178,0,2,att
7178,151,2,jag
7178,34,0,inte
7178,0,0,att
7178,6,2,massmedia
7178,74,2,dag
7178,2985,2,högsta
7178,563,2,grad
7178,1136,3,beroende
7178,2818,2,marknaden
7178,43,2,och
7179,1800,4,artiklar
7179,44,4,som
7179,167,4,själva
7179,49,3,har
7179,1758,0,skrivit
7179,43,2,och
7179,4,3,enligt
7179,284,0,referat
7179,101,3,media
7179,49,4,har
7179,54,2,uttalat
7179,0,3,att
7179,179,3,anser
7179,0,0,att
7179,62,0,här
7179,465,4,tre
7180,17,4,det
7180,153,4,var
7180,23,1,ett
7180,342,1,mycket
7180,797,2,svar
7180,4,4,enligt
7180,5,4,uppgifter
